,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,mul_cap,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Slew Rate Value
25966,4.0,10.0,2.0,14.0,1.0,30.0,32.0,22.0,30.0,4.12,6.76,3.17,82.01,33.9,6.9,34.3,36.7,47.0,34.6
25967,4.0,10.0,2.0,14.0,1.0,30.0,32.0,22.0,40.0,4.159999999999999,6.68,2.94,78.22,31.4,6.32,31.5,36.7,47.38,33.8
25968,4.0,10.0,2.0,14.0,1.0,30.0,32.0,22.0,50.0,4.2,6.63,2.8,77.71,29.9,5.89,30.2,36.7,47.61,32.2
25969,4.0,10.0,2.0,14.0,1.0,30.0,32.0,22.0,60.0,4.2299999999999995,6.59,2.68,75.81,28.1,5.55,28.5,36.7,47.76,31.0
25970,4.0,10.0,2.0,14.0,1.0,30.0,32.0,22.0,70.0,4.25,6.57,2.58,75.47,26.8,5.22,27.1,36.7,47.86,28.7
25971,4.0,10.0,2.0,14.0,1.0,30.0,32.0,22.0,80.0,4.28,6.54,2.4899999999999998,74.23,25.4,4.95,25.5,36.7,47.92,27.2
25972,4.0,10.0,2.0,14.0,1.0,30.0,32.0,22.0,90.0,4.3,6.52,2.42,73.98,24.3,4.73,24.5,36.7,47.97,26.8
25973,4.0,10.0,2.0,14.0,1.0,30.0,32.0,22.0,100.0,4.3100000000000005,6.51,2.3600000000000003,73.17,23.2,4.53,23.5,36.7,48.01,26.2
25976,4.0,10.0,2.0,14.0,1.0,30.0,32.0,26.0,30.0,4.1000000000000005,6.8,3.28,84.42,34.0,6.96,34.4,42.6,46.71,33.6
25977,4.0,10.0,2.0,14.0,1.0,30.0,32.0,26.0,40.0,4.140000000000001,6.72,3.0800000000000005,80.38,31.3,6.33,31.4,42.6,47.18,32.6
25978,4.0,10.0,2.0,14.0,1.0,30.0,32.0,26.0,50.0,4.17,6.67,2.9200000000000004,78.14,29.4,5.92,29.7,42.6,47.45,31.2
25979,4.0,10.0,2.0,14.0,1.0,30.0,32.0,26.0,60.0,4.2,6.63,2.8,78.04,28.0,5.53,28.4,42.6,47.63,30.2
25980,4.0,10.0,2.0,14.0,1.0,30.0,32.0,26.0,70.0,4.2299999999999995,6.59,2.68,76.61,26.5,5.22,26.8,42.6,47.75,28.4
25981,4.0,10.0,2.0,14.0,1.0,30.0,32.0,26.0,80.0,4.25,6.57,2.59,76.51,25.4,4.93,25.4,42.6,47.84,27.6
25982,4.0,10.0,2.0,14.0,1.0,30.0,32.0,26.0,90.0,4.2700000000000005,6.55,2.52,75.58,24.1,4.71,24.3,42.6,47.9,25.4
25983,4.0,10.0,2.0,14.0,1.0,30.0,32.0,26.0,100.0,4.29,6.53,2.46,74.86,23.1,4.51,23.4,42.6,47.95,25.5
25984,4.0,10.0,2.0,14.0,1.0,30.0,26.0,2.0,10.0,4.63,6.699999999999999,2.37,59.87,38.4,6.35,38.6,6.47,48.44,34.5
25985,4.0,10.0,2.0,14.0,1.0,30.0,26.0,2.0,20.0,4.76,6.65,1.99,49.47,30.5,5.97,30.7,6.47,48.47,36.0
25994,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,10.0,4.44,6.8999999999999995,3.1300000000000003,81.85,36.6,6.8,37.1,12.299999999999999,47.66,34.7
25995,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,20.0,4.56,6.75,2.63,73.1,33.2,6.09,33.5,12.299999999999999,48.27,34.5
25996,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,30.0,4.64,6.699999999999999,2.37,68.04,30.5,5.67,30.7,12.4,48.43,33.5
25997,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,40.0,4.69,6.68,2.21,63.99,27.6,5.32,28.0,12.4,48.48,31.6
25998,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,50.0,4.739999999999999,6.66,2.09,61.67,25.8,5.0,26.0,12.4,48.48,30.0
25999,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,60.0,4.77,6.65,1.99,59.86,24.2,4.77,24.4,12.4,48.46,28.6
26000,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,70.0,4.8,6.65,1.92,58.2,22.7,4.55,22.9,12.4,48.44,27.1
26001,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,80.0,4.83,6.640000000000001,1.86,57.07,21.4,4.35,21.7,12.4,48.41,26.1
26002,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,90.0,4.85,6.640000000000001,1.8,56.13,20.3,4.16,20.4,12.4,48.38,24.1
26003,4.0,10.0,2.0,14.0,1.0,30.0,26.0,6.0,100.0,4.87,6.640000000000001,1.76,55.23,19.3,3.98,19.4,12.4,48.35,23.2
26004,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,10.0,4.359999999999999,7.06,3.54,93.78,43.8,7.11,44.4,18.2,46.78,29.4
26005,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,20.0,4.47,6.86,3.0,81.53,33.7,6.17,34.1,18.2,47.88,32.5
26006,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,30.0,4.55,6.7700000000000005,2.6999999999999997,76.05,30.6,5.69,30.8,18.2,48.21,31.1
26007,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,40.0,4.6,6.7299999999999995,2.52,72.89,28.3,5.29,28.7,18.2,48.36,30.0
26008,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,50.0,4.65,6.699999999999999,2.37,70.55,26.4,4.96,26.7,18.2,48.43,28.8
26009,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,60.0,4.69,6.68,2.2600000000000002,68.84,24.8,4.71,24.9,18.2,48.46,26.9
26010,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,70.0,4.720000000000001,6.67,2.18,67.52,23.5,4.48,23.7,18.2,48.48,25.9
26011,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,80.0,4.739999999999999,6.66,2.1100000000000003,66.5,22.2,4.27,22.5,18.2,48.48,24.5
26012,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,90.0,4.77,6.66,2.05,65.58,21.1,4.07,21.3,18.2,48.47,23.8
26013,4.0,10.0,2.0,14.0,1.0,30.0,26.0,10.0,100.0,4.79,6.65,1.99,64.86,20.1,3.9,20.2,18.2,48.46,23.0
26015,4.0,10.0,2.0,14.0,1.0,30.0,26.0,14.0,20.0,4.42,6.95,3.24,83.29,32.2,6.28,32.4,24.099999999999998,47.44,31.0
26016,4.0,10.0,2.0,14.0,1.0,30.0,26.0,14.0,30.0,4.49,6.840000000000001,2.9499999999999997,79.82,30.1,5.72,30.4,24.099999999999998,47.94,29.7
26017,4.0,10.0,2.0,14.0,1.0,30.0,26.0,14.0,40.0,4.55,6.78,2.73,75.69,27.7,5.31,28.1,24.099999999999998,48.17,29.0
26018,4.0,10.0,2.0,14.0,1.0,30.0,26.0,14.0,50.0,4.59,6.74,2.59,74.42,26.2,4.95,26.4,24.099999999999998,48.31,26.8
26019,4.0,10.0,2.0,14.0,1.0,30.0,26.0,14.0,60.0,4.62,6.72,2.47,73.35,24.8,4.68,24.9,24.099999999999998,48.39,25.6
26020,4.0,10.0,2.0,14.0,1.0,30.0,26.0,14.0,70.0,4.66,6.699999999999999,2.37,72.39,23.5,4.44,23.8,24.099999999999998,48.43,24.9
26021,4.0,10.0,2.0,14.0,1.0,30.0,26.0,14.0,80.0,4.69,6.6899999999999995,2.29,71.08,22.3,4.22,22.6,24.099999999999998,48.46,23.9
26022,4.0,10.0,2.0,14.0,1.0,30.0,26.0,14.0,90.0,4.71,6.68,2.23,70.51,21.2,4.01,21.5,24.099999999999998,48.47,23.2
26023,4.0,10.0,2.0,14.0,1.0,30.0,26.0,14.0,100.0,4.73,6.67,2.17,70.02,20.3,3.85,20.4,24.099999999999998,48.48,22.1
26025,4.0,10.0,2.0,14.0,1.0,30.0,26.0,18.0,20.0,4.39,7.0200000000000005,3.43,87.47,32.6,6.39,32.9,30.0,46.99,29.7
26026,4.0,10.0,2.0,14.0,1.0,30.0,26.0,18.0,30.0,4.45,6.8999999999999995,3.1300000000000003,80.62,29.3,5.78,29.6,30.0,47.65,28.8
26027,4.0,10.0,2.0,14.0,1.0,30.0,26.0,18.0,40.0,4.5,6.840000000000001,2.9200000000000004,79.42,27.8,5.3,28.1,30.0,47.98,28.1
26028,4.0,10.0,2.0,14.0,1.0,30.0,26.0,18.0,50.0,4.55,6.79,2.75,76.79,26.0,4.95,26.1,30.0,48.15,26.3
26029,4.0,10.0,2.0,14.0,1.0,30.0,26.0,18.0,60.0,4.58,6.76,2.63,76.16,24.7,4.66,24.7,30.0,48.27,25.5
26030,4.0,10.0,2.0,14.0,1.0,30.0,26.0,18.0,70.0,4.609999999999999,6.7299999999999995,2.53,74.74,23.3,4.42,23.6,30.0,48.35,24.0
26031,4.0,10.0,2.0,14.0,1.0,30.0,26.0,18.0,80.0,4.64,6.72,2.4499999999999997,74.33,22.2,4.19,22.5,30.0,48.4,23.4
26032,4.0,10.0,2.0,14.0,1.0,30.0,26.0,18.0,90.0,4.67,6.699999999999999,2.37,73.89,21.3,3.98,21.5,30.0,48.43,22.4
26033,4.0,10.0,2.0,14.0,1.0,30.0,26.0,18.0,100.0,4.69,6.6899999999999995,2.31,73.08,20.3,3.82,20.4,30.0,48.45,21.5
26036,4.0,10.0,2.0,14.0,1.0,30.0,26.0,22.0,30.0,4.42,6.96,3.28,83.22,29.2,5.81,29.6,35.9,47.36,28.1
26037,4.0,10.0,2.0,14.0,1.0,30.0,26.0,22.0,40.0,4.47,6.88,3.06,79.85,27.2,5.34,27.6,35.9,47.76,27.1
26038,4.0,10.0,2.0,14.0,1.0,30.0,26.0,22.0,50.0,4.510000000000001,6.83,2.9,79.43,25.9,4.94,26.1,35.9,47.99,25.9
26039,4.0,10.0,2.0,14.0,1.0,30.0,26.0,22.0,60.0,4.55,6.79,2.77,77.67,24.4,4.66,24.5,35.9,48.14,24.8
26040,4.0,10.0,2.0,14.0,1.0,30.0,26.0,22.0,70.0,4.58,6.76,2.66,77.39,23.3,4.4,23.5,35.9,48.24,22.7
26041,4.0,10.0,2.0,14.0,1.0,30.0,26.0,22.0,80.0,4.6,6.74,2.5700000000000003,76.29,22.1,4.17,22.4,35.9,48.31,22.7
26042,4.0,10.0,2.0,14.0,1.0,30.0,26.0,22.0,90.0,4.63,6.7299999999999995,2.5,76.08,21.1,3.95,21.4,35.9,48.36,21.8
26043,4.0,10.0,2.0,14.0,1.0,30.0,26.0,22.0,100.0,4.65,6.71,2.43,75.32,20.2,3.8,20.3,35.9,48.4,21.0
26046,4.0,10.0,2.0,14.0,1.0,30.0,26.0,26.0,30.0,4.3999999999999995,7.0,3.3800000000000003,85.32,29.2,5.87,29.5,41.8,47.06,27.0
26047,4.0,10.0,2.0,14.0,1.0,30.0,26.0,26.0,40.0,4.45,6.92,3.17,81.65,27.1,5.36,27.4,41.8,47.54,26.3
26048,4.0,10.0,2.0,14.0,1.0,30.0,26.0,26.0,50.0,4.49,6.86,3.0,79.64,25.5,4.97,25.6,41.8,47.82,25.3
26049,4.0,10.0,2.0,14.0,1.0,30.0,26.0,26.0,60.0,4.5200000000000005,6.82,2.88,79.6,24.3,4.65,24.4,41.8,48.0,24.0
26050,4.0,10.0,2.0,14.0,1.0,30.0,26.0,26.0,70.0,4.55,6.79,2.77,78.36,23.0,4.4,23.3,41.8,48.13,23.3
26051,4.0,10.0,2.0,14.0,1.0,30.0,26.0,26.0,80.0,4.58,6.7700000000000005,2.68,78.3,22.0,4.15,22.3,41.8,48.22,22.0
26052,4.0,10.0,2.0,14.0,1.0,30.0,26.0,26.0,90.0,4.6,6.75,2.5999999999999996,77.45,21.0,3.94,21.2,41.8,48.29,21.1
26053,4.0,10.0,2.0,14.0,1.0,30.0,26.0,26.0,100.0,4.62,6.7299999999999995,2.53,76.8,20.1,3.78,20.1,41.8,48.34,20.6
26054,4.0,10.0,2.0,14.0,1.0,30.0,20.0,2.0,10.0,5.12,7.04,2.48,67.29,31.7,5.14,31.7,5.67,48.9,26.5
26055,4.0,10.0,2.0,14.0,1.0,30.0,20.0,2.0,20.0,5.28,7.010000000000001,2.07,56.09,26.1,4.82,26.3,5.67,48.94,27.0
26056,4.0,10.0,2.0,14.0,1.0,30.0,20.0,2.0,30.0,5.37,7.010000000000001,1.87,50.01,23.0,4.56,23.3,5.67,48.87,26.0
26057,4.0,10.0,2.0,14.0,1.0,30.0,20.0,2.0,40.0,5.43,7.0200000000000005,1.74,46.08,20.7,4.33,20.9,5.67,48.77,24.7
26064,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,10.0,4.88,7.24,3.3000000000000003,84.01,29.7,5.47,30.0,11.5,48.08,26.5
26065,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,20.0,5.03,7.09,2.76,76.54,27.3,4.88,27.7,11.6,48.72,26.2
26066,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,30.0,5.13,7.04,2.48,72.13,25.3,4.54,25.3,11.6,48.89,25.0
26067,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,40.0,5.2,7.0200000000000005,2.31,68.31,23.2,4.26,23.5,11.6,48.95,23.6
26068,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,50.0,5.25,7.010000000000001,2.18,66.24,21.8,4.01,22.0,11.6,48.95,22.8
26069,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,60.0,5.300000000000001,7.010000000000001,2.07,64.6,20.5,3.81,20.6,11.6,48.94,21.4
26070,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,70.0,5.33,7.010000000000001,2.0,63.0,19.2,3.64,19.4,11.6,48.92,20.7
26071,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,80.0,5.37,7.010000000000001,1.9300000000000002,61.95,18.2,3.48,18.4,11.6,48.89,18.9
26072,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,90.0,5.4,7.010000000000001,1.87,61.06,17.3,3.33,17.5,11.6,48.86,18.9
26073,4.0,10.0,2.0,14.0,1.0,30.0,20.0,6.0,100.0,5.43,7.010000000000001,1.8199999999999998,60.18,16.5,3.18,16.6,11.6,48.84,18.2
26074,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,10.0,4.81,7.38,3.67,95.63,33.1,5.75,33.4,17.4,47.17,23.6
26075,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,20.0,4.93,7.18,3.1300000000000003,83.49,27.4,4.96,27.8,17.4,48.29,24.7
26076,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,30.0,5.02,7.1,2.83,78.75,25.2,4.56,25.2,17.4,48.64,23.8
26077,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,40.0,5.09,7.06,2.63,75.92,23.5,4.24,23.7,17.4,48.8,22.7
26078,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,50.0,5.14,7.04,2.48,73.92,22.0,3.97,22.3,17.4,48.88,21.4
26079,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,60.0,5.1899999999999995,7.03,2.37,72.41,20.7,3.77,20.9,17.4,48.92,20.8
26080,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,70.0,5.23,7.0200000000000005,2.27,71.23,19.6,3.58,19.7,17.4,48.94,19.8
26081,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,80.0,5.26,7.010000000000001,2.1999999999999997,70.27,18.6,3.41,18.8,17.4,48.95,18.8
26082,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,90.0,5.300000000000001,7.010000000000001,2.13,69.48,17.8,3.25,18.0,17.4,48.95,18.2
26083,4.0,10.0,2.0,14.0,1.0,30.0,20.0,10.0,100.0,5.319999999999999,7.010000000000001,2.07,68.83,17.0,3.11,17.1,17.4,48.94,16.8
26085,4.0,10.0,2.0,14.0,1.0,30.0,20.0,14.0,20.0,4.87,7.27,3.4,84.63,26.4,5.05,26.7,23.3,47.84,23.7
26086,4.0,10.0,2.0,14.0,1.0,30.0,20.0,14.0,30.0,4.949999999999999,7.17,3.09,81.74,24.8,4.59,24.9,23.3,48.37,23.1
26087,4.0,10.0,2.0,14.0,1.0,30.0,20.0,14.0,40.0,5.01,7.109999999999999,2.88,78.16,23.0,4.25,23.3,23.3,48.62,21.8
26088,4.0,10.0,2.0,14.0,1.0,30.0,20.0,14.0,50.0,5.07,7.08,2.72,77.1,21.8,3.95,22.0,23.3,48.76,20.5
26089,4.0,10.0,2.0,14.0,1.0,30.0,20.0,14.0,60.0,5.11,7.06,2.59,76.2,20.6,3.74,20.8,23.3,48.84,19.9
26090,4.0,10.0,2.0,14.0,1.0,30.0,20.0,14.0,70.0,5.16,7.04,2.48,75.37,19.6,3.55,19.7,23.3,48.88,19.1
26091,4.0,10.0,2.0,14.0,1.0,30.0,20.0,14.0,80.0,5.1899999999999995,7.03,2.4,74.19,18.6,3.38,18.8,23.3,48.92,18.2
26092,4.0,10.0,2.0,14.0,1.0,30.0,20.0,14.0,90.0,5.22,7.0200000000000005,2.33,73.71,17.8,3.21,18.0,23.3,48.94,17.2
26093,4.0,10.0,2.0,14.0,1.0,30.0,20.0,14.0,100.0,5.25,7.0200000000000005,2.27,73.28,17.0,3.07,17.2,23.3,48.95,16.9
26095,4.0,10.0,2.0,14.0,1.0,30.0,20.0,18.0,20.0,4.83,7.35,3.59,88.22,26.5,5.15,26.8,29.2,47.39,22.6
26096,4.0,10.0,2.0,14.0,1.0,30.0,20.0,18.0,30.0,4.9,7.24,3.3000000000000003,82.27,24.2,4.63,24.4,29.2,48.07,22.1
26097,4.0,10.0,2.0,14.0,1.0,30.0,20.0,18.0,40.0,4.96,7.16,3.06,81.26,23.0,4.26,23.2,29.2,48.4,20.8
26098,4.0,10.0,2.0,14.0,1.0,30.0,20.0,18.0,50.0,5.01,7.12,2.9,79.07,21.5,3.95,21.8,29.2,48.6,20.3
26099,4.0,10.0,2.0,14.0,1.0,30.0,20.0,18.0,60.0,5.0600000000000005,7.09,2.76,78.53,20.5,3.73,20.6,29.2,48.71,19.2
26100,4.0,10.0,2.0,14.0,1.0,30.0,20.0,18.0,70.0,5.1000000000000005,7.069999999999999,2.66,77.31,19.4,3.53,19.5,29.2,48.8,18.5
26101,4.0,10.0,2.0,14.0,1.0,30.0,20.0,18.0,80.0,5.13,7.05,2.56,76.95,18.5,3.35,18.7,29.2,48.85,17.8
26102,4.0,10.0,2.0,14.0,1.0,30.0,20.0,18.0,90.0,5.17,7.04,2.48,76.6,17.7,3.18,17.9,29.2,48.88,17.0
26103,4.0,10.0,2.0,14.0,1.0,30.0,20.0,18.0,100.0,5.1899999999999995,7.03,2.42,75.9,16.9,3.05,17.1,29.2,48.91,16.0
26106,4.0,10.0,2.0,14.0,1.0,30.0,20.0,22.0,30.0,4.86,7.3,3.46,84.46,24.0,4.66,24.2,35.1,47.77,21.6
26107,4.0,10.0,2.0,14.0,1.0,30.0,20.0,22.0,40.0,4.920000000000001,7.21,3.21,81.53,22.6,4.29,22.9,35.1,48.18,20.5
26108,4.0,10.0,2.0,14.0,1.0,30.0,20.0,22.0,50.0,4.97,7.16,3.06,81.29,21.4,3.95,21.7,35.1,48.43,19.6
26109,4.0,10.0,2.0,14.0,1.0,30.0,20.0,22.0,60.0,5.02,7.12,2.9,79.74,20.3,3.73,20.3,35.1,48.58,18.6
26110,4.0,10.0,2.0,14.0,1.0,30.0,20.0,22.0,70.0,5.05,7.1,2.8,79.58,19.3,3.51,19.4,35.1,48.69,17.9
26111,4.0,10.0,2.0,14.0,1.0,30.0,20.0,22.0,80.0,5.09,7.08,2.6999999999999997,78.6,18.4,3.33,18.6,35.1,48.76,17.3
26112,4.0,10.0,2.0,14.0,1.0,30.0,20.0,22.0,90.0,5.12,7.06,2.63,78.48,17.6,3.15,17.8,35.1,48.82,16.6
26113,4.0,10.0,2.0,14.0,1.0,30.0,20.0,22.0,100.0,5.1499999999999995,7.05,2.55,77.79,16.8,3.03,17.0,35.1,48.86,16.1
26116,4.0,10.0,2.0,14.0,1.0,30.0,20.0,26.0,30.0,4.84,7.35,3.59,86.3,23.9,4.7,24.1,41.0,47.47,20.8
26117,4.0,10.0,2.0,14.0,1.0,30.0,20.0,26.0,40.0,4.890000000000001,7.25,3.35,83.12,22.4,4.3,22.7,41.0,47.96,19.9
26118,4.0,10.0,2.0,14.0,1.0,30.0,20.0,26.0,50.0,4.9399999999999995,7.19,3.17,81.39,21.2,3.97,21.4,41.0,48.24,19.2
26119,4.0,10.0,2.0,14.0,1.0,30.0,20.0,26.0,60.0,4.9799999999999995,7.15,3.02,81.39,20.1,3.72,20.2,41.0,48.43,18.1
26120,4.0,10.0,2.0,14.0,1.0,30.0,20.0,26.0,70.0,5.01,7.13,2.93,80.39,19.1,3.51,19.3,41.0,48.58,17.5
26121,4.0,10.0,2.0,14.0,1.0,30.0,20.0,26.0,80.0,5.05,7.1,2.83,80.35,18.3,3.31,18.5,41.0,48.67,17.0
26122,4.0,10.0,2.0,14.0,1.0,30.0,20.0,26.0,90.0,5.08,7.08,2.7399999999999998,79.6,17.4,3.14,17.7,41.0,48.74,16.2
26123,4.0,10.0,2.0,14.0,1.0,30.0,20.0,26.0,100.0,5.11,7.069999999999999,2.66,79.03,16.7,3.02,16.9,41.0,48.79,15.6
26124,4.0,10.0,2.0,14.0,1.0,30.0,14.0,2.0,10.0,5.909999999999999,7.66,2.67,75.02,23.7,3.82,23.9,4.86,49.44,19.4
26125,4.0,10.0,2.0,14.0,1.0,30.0,14.0,2.0,20.0,6.12,7.65,2.22,64.17,20.5,3.57,20.6,4.87,49.52,19.0
26126,4.0,10.0,2.0,14.0,1.0,30.0,14.0,2.0,30.0,6.24,7.67,1.99,58.29,18.4,3.37,18.6,4.87,49.46,17.3
26127,4.0,10.0,2.0,14.0,1.0,30.0,14.0,2.0,40.0,6.319999999999999,7.6899999999999995,1.84,54.4,16.8,3.18,17.0,4.87,49.37,16.3
26128,4.0,10.0,2.0,14.0,1.0,30.0,14.0,2.0,50.0,6.38,7.709999999999999,1.74,51.57,15.5,3.04,15.5,4.87,49.29,16.3
26129,4.0,10.0,2.0,14.0,1.0,30.0,14.0,2.0,60.0,6.430000000000001,7.73,1.66,49.45,14.4,2.9,14.6,4.87,49.21,15.3
26130,4.0,10.0,2.0,14.0,1.0,30.0,14.0,2.0,70.0,6.4799999999999995,7.74,1.59,47.78,13.4,2.78,13.6,4.87,49.14,14.9
26131,4.0,10.0,2.0,14.0,1.0,30.0,14.0,2.0,80.0,6.51,7.76,1.5400000000000003,46.43,12.6,2.66,12.6,4.87,49.08,13.7
26132,4.0,10.0,2.0,14.0,1.0,30.0,14.0,2.0,90.0,6.55,7.77,1.5,45.31,11.9,2.55,12.0,4.87,49.01,12.9
26134,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,10.0,5.62,7.839999999999999,3.58,85.85,22.2,4.02,22.5,10.7,48.58,18.4
26135,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,20.0,5.8,7.6899999999999995,2.98,80.05,20.7,3.61,20.9,10.7,49.25,17.6
26136,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,30.0,5.92,7.65,2.67,76.55,19.4,3.34,19.5,10.7,49.43,16.9
26137,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,40.0,6.01,7.65,2.48,73.3,18.0,3.12,18.2,10.7,49.51,16.4
26138,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,50.0,6.09,7.65,2.33,71.6,16.9,2.96,17.1,10.7,49.52,15.4
26139,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,60.0,6.1499999999999995,7.65,2.22,70.23,16.0,2.81,16.0,10.8,49.51,14.0
26140,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,70.0,6.2,7.66,2.13,68.81,15.1,2.67,15.2,10.8,49.5,14.0
26141,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,80.0,6.24,7.66,2.05,67.91,14.3,2.54,14.5,10.8,49.48,13.4
26142,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,90.0,6.29,7.67,1.99,67.14,13.6,2.44,13.8,10.8,49.45,12.8
26143,4.0,10.0,2.0,14.0,1.0,30.0,14.0,6.0,100.0,6.319999999999999,7.68,1.9400000000000002,66.35,13.0,2.34,13.1,10.8,49.43,12.3
26144,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,10.0,5.529999999999999,7.990000000000001,3.98,95.6,23.3,4.25,23.6,16.6,47.63,16.8
26145,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,20.0,5.680000000000001,7.779999999999999,3.3800000000000003,85.35,20.6,3.67,20.8,16.6,48.79,17.0
26146,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,30.0,5.79,7.709999999999999,3.05,81.56,19.2,3.35,19.3,16.6,49.17,16.3
26147,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,40.0,5.87,7.67,2.83,79.3,18.0,3.11,18.2,16.6,49.34,15.6
26148,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,50.0,5.95,7.65,2.67,77.68,16.9,2.93,17.1,16.6,49.43,14.8
26149,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,60.0,6.01,7.65,2.54,76.46,16.0,2.77,16.0,16.6,49.48,13.9
26150,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,70.0,6.0600000000000005,7.64,2.44,75.5,15.2,2.62,15.3,16.6,49.5,13.6
26151,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,80.0,6.109999999999999,7.65,2.3499999999999996,74.72,14.4,2.49,14.6,16.6,49.52,12.5
26152,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,90.0,6.1499999999999995,7.65,2.28,74.07,13.8,2.39,13.9,16.6,49.52,12.2
26153,4.0,10.0,2.0,14.0,1.0,30.0,14.0,10.0,100.0,6.19,7.65,2.22,73.52,13.2,2.29,13.3,16.6,49.51,11.7
26155,4.0,10.0,2.0,14.0,1.0,30.0,14.0,14.0,20.0,5.6,7.87,3.67,85.94,20.0,3.75,20.1,22.5,48.33,16.3
26156,4.0,10.0,2.0,14.0,1.0,30.0,14.0,14.0,30.0,5.7,7.77,3.32,83.73,18.9,3.38,19.0,22.5,48.87,15.7
26157,4.0,10.0,2.0,14.0,1.0,30.0,14.0,14.0,40.0,5.78,7.709999999999999,3.09,80.84,17.7,3.12,17.9,22.5,49.13,15.0
26158,4.0,10.0,2.0,14.0,1.0,30.0,14.0,14.0,50.0,5.8500000000000005,7.68,2.9200000000000004,80.04,16.7,2.92,16.9,22.5,49.28,14.4
26159,4.0,10.0,2.0,14.0,1.0,30.0,14.0,14.0,60.0,5.909999999999999,7.67,2.7800000000000002,79.35,15.9,2.75,15.9,22.5,49.37,13.7
26160,4.0,10.0,2.0,14.0,1.0,30.0,14.0,14.0,70.0,5.96,7.66,2.67,78.75,15.1,2.59,15.2,22.5,49.43,12.8
26161,4.0,10.0,2.0,14.0,1.0,30.0,14.0,14.0,80.0,6.01,7.65,2.58,77.77,14.3,2.47,14.5,22.5,49.47,12.5
26162,4.0,10.0,2.0,14.0,1.0,30.0,14.0,14.0,90.0,6.050000000000001,7.65,2.5,77.39,13.7,2.36,13.9,22.5,49.49,11.7
