Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
1.27e3,nom,450e-9,1.1e-6,350e-9,1,36,13.2,79.2,454,pass,6.234e-9,7.239e-9,16.66e-6,55.44,192.2e6,2.955e6,193.3e6,1.332e-3,51.07,2,2,2,2,2,2,2,1,2,2,2,2,172.7e6
1.271e3,nom,450e-9,1.1e-6,400e-9,1,36,13.2,79.2,520,pass,6.354e-9,7.255e-9,14.79e-6,49.76,172.5e6,2.643e6,174.5e6,1.332e-3,51.41,2,2,2,2,2,2,2,1,2,2,2,2,161.9e6
1.272e3,nom,450e-9,1.1e-6,450e-9,1,36,13.2,79.2,585,pass,6.477e-9,7.281e-9,13.41e-6,45.14,153.7e6,2.383e6,154.5e6,1.332e-3,51.71,2,2,2,2,2,2,2,1,2,2,2,2,151.2e6
1.273e3,nom,450e-9,1.2e-6,200e-9,1,36,14.4,86.4,260,pass,5.632e-9,7.311e-9,29.66e-6,75.22,264.1e6,4.509e6,266.6e6,1.439e-3,49.48,2,2,2,2,2,2,2,1,2,2,2,2,225.5e6
1.274e3,nom,450e-9,1.2e-6,250e-9,1,36,14.4,86.4,325,pass,5.752e-9,7.13e-9,23.44e-6,67.73,241.5e6,3.958e6,243.1e6,1.439e-3,50.11,2,2,2,2,2,2,2,1,2,2,2,2,213.8e6
1.275e3,nom,450e-9,1.2e-6,300e-9,1,36,14.4,86.4,390,pass,5.873e-9,7.066e-9,19.43e-6,61.37,221.6e6,3.533e6,224.3e6,1.439e-3,50.58,2,2,2,2,2,2,2,1,2,2,2,2,200.6e6
1.276e3,nom,450e-9,1.2e-6,350e-9,1,36,14.4,86.4,454,pass,5.987e-9,7.055e-9,16.71e-6,55.07,203.3e6,3.137e6,204e6,1.439e-3,50.97,2,2,2,2,2,2,2,1,2,2,2,2,180e6
1.277e3,nom,450e-9,1.2e-6,400e-9,1,36,14.4,86.4,520,pass,6.093e-9,7.064e-9,14.83e-6,49.28,182.9e6,2.826e6,184.9e6,1.439e-3,51.31,2,2,2,2,2,2,2,1,2,2,2,2,173.8e6
1.278e3,nom,450e-9,1.2e-6,450e-9,1,36,14.4,86.4,585,near,6.199e-9,7.086e-9,13.45e-6,44.54,163.1e6,2.535e6,164e6,1.438e-3,51.62,2,2,2,2,2,2,2,1,2,2,2,2,163.5e6
1.279e3,nom,450e-9,1.3e-6,200e-9,1,36,15.6,93.6,260,pass,5.417e-9,7.158e-9,29.72e-6,73.7,276.7e6,4.833e6,280.3e6,1.549e-3,49.35,2,2,2,2,2,2,2,1,2,2,2,2,245.1e6
1.28e3,nom,450e-9,1.3e-6,250e-9,1,36,15.6,93.6,325,pass,5.526e-9,6.963e-9,23.5e-6,67.67,258.8e6,4.257e6,260.5e6,1.549e-3,49.99,2,2,2,2,2,2,2,1,2,2,2,2,231.9e6
1.281e3,nom,450e-9,1.3e-6,300e-9,1,36,15.6,93.6,390,pass,5.636e-9,6.89e-9,19.48e-6,60.99,237.9e6,3.776e6,239.9e6,1.549e-3,50.47,2,2,2,2,2,2,2,1,2,2,2,2,217.8e6
1.282e3,nom,450e-9,1.3e-6,350e-9,1,36,15.6,93.6,454,pass,5.739e-9,6.87e-9,16.76e-6,54.61,215.2e6,3.377e6,217.5e6,1.549e-3,50.86,2,2,2,2,2,2,2,1,2,2,2,2,195.8e6
1.283e3,nom,450e-9,1.3e-6,400e-9,1,36,15.6,93.6,520,pass,5.831e-9,6.874e-9,14.88e-6,48.71,194.1e6,3.023e6,195e6,1.549e-3,51.21,2,2,2,2,2,2,2,1,2,2,2,2,189.4e6
1.284e3,nom,450e-9,1.3e-6,450e-9,1,36,15.6,93.6,585,near,5.923e-9,6.891e-9,13.49e-6,43.85,173.2e6,2.735e6,175.2e6,1.549e-3,51.51,2,2,2,2,2,2,2,1,2,2,2,2,176.8e6
1.285e3,nom,450e-9,1.4e-6,200e-9,1,36,16.8,100.8,260,pass,5.256e-9,7.047e-9,29.78e-6,73.92,291.7e6,5.095e6,295.1e6,1.654e-3,49.24,2,2,2,2,2,2,2,1,2,2,2,2,264.2e6
1.286e3,nom,450e-9,1.4e-6,250e-9,1,36,16.8,100.8,325,pass,5.357e-9,6.842e-9,23.55e-6,67.73,273.9e6,4.497e6,277.3e6,1.654e-3,49.89,2,2,2,2,2,2,2,1,2,2,2,2,247e6
1.287e3,nom,450e-9,1.4e-6,300e-9,1,36,16.8,100.8,390,pass,5.459e-9,6.76e-9,19.53e-6,60.65,247e6,3.972e6,247.7e6,1.654e-3,50.37,2,2,2,2,2,2,2,1,2,2,2,2,232.9e6
1.288e3,nom,450e-9,1.4e-6,350e-9,1,36,16.8,100.8,454,pass,5.553e-9,6.735e-9,16.8e-6,54.44,224.2e6,3.572e6,226.9e6,1.654e-3,50.76,2,2,2,2,2,2,2,1,2,2,2,2,209.6e6
1.289e3,nom,450e-9,1.4e-6,400e-9,1,36,16.8,100.8,520,pass,5.636e-9,6.734e-9,14.92e-6,48.52,203e6,3.183e6,203.7e6,1.654e-3,51.11,2,2,2,2,2,2,2,1,2,2,2,2,202.8e6
1.29e3,nom,450e-9,1.4e-6,450e-9,1,36,16.8,100.8,585,near,5.716e-9,6.747e-9,13.53e-6,43.53,181.4e6,2.892e6,183.4e6,1.654e-3,51.42,2,2,2,2,2,2,2,1,2,2,2,2,187.5e6
1.291e3,nom,450e-9,1.5e-6,200e-9,1,36,18,108,260,pass,5.112e-9,6.951e-9,29.83e-6,74.17,306.6e6,5.38e6,308.3e6,1.759e-3,49.13,2,2,2,2,2,2,2,1,2,2,2,2,280e6
1.292e3,nom,450e-9,1.5e-6,250e-9,1,36,18,108,325,pass,5.206e-9,6.735e-9,23.61e-6,66.93,281.6e6,4.733e6,285.2e6,1.759e-3,49.78,2,2,2,2,2,2,2,1,2,2,2,2,262.7e6
1.293e3,nom,450e-9,1.5e-6,300e-9,1,36,18,108,390,pass,5.301e-9,6.647e-9,19.58e-6,60.47,260.1e6,4.192e6,261.8e6,1.759e-3,50.27,2,2,2,2,2,2,2,1,2,2,2,2,248.2e6
1.294e3,nom,450e-9,1.5e-6,350e-9,1,36,18,108,454,pass,5.387e-9,6.616e-9,16.85e-6,53.99,236.2e6,3.749e6,238.2e6,1.759e-3,50.67,2,2,2,2,2,2,2,1,2,2,2,2,230.1e6
1.295e3,nom,450e-9,1.5e-6,400e-9,1,36,18,108,520,pass,5.462e-9,6.611e-9,14.96e-6,48.43,211.1e6,3.367e6,213e6,1.759e-3,51.02,2,2,2,2,2,2,2,1,2,2,2,2,215.1e6
1.296e3,nom,450e-9,1.5e-6,450e-9,1,36,18,108,585,near,5.534e-9,6.621e-9,13.57e-6,43.33,189.1e6,3.04e6,190.6e6,1.759e-3,51.34,2,2,2,2,2,2,2,1,2,2,2,2,198.7e6
1.297e3,nom,450e-9,1.6e-6,200e-9,1,36,19.2,115.2,260,pass,4.983e-9,6.866e-9,29.89e-6,74.42,321.3e6,5.648e6,322.5e6,1.863e-3,49.02,2,2,2,2,2,2,2,1,2,2,2,2,290.7e6
1.298e3,nom,450e-9,1.6e-6,250e-9,1,36,19.2,115.2,325,pass,5.071e-9,6.641e-9,23.66e-6,66.99,295.1e6,4.943e6,298.1e6,1.863e-3,49.68,2,2,2,2,2,2,2,1,2,2,2,2,277.9e6
1.299e3,nom,450e-9,1.6e-6,300e-9,1,36,19.2,115.2,390,pass,5.159e-9,6.547e-9,19.63e-6,60.24,273.2e6,4.399e6,276.3e6,1.863e-3,50.17,2,2,2,2,2,2,2,1,2,2,2,2,263e6
1.3e3,nom,450e-9,1.6e-6,350e-9,1,36,19.2,115.2,454,pass,5.239e-9,6.511e-9,16.89e-6,53.96,243.5e6,3.923e6,244.8e6,1.863e-3,50.57,2,2,2,2,2,2,2,1,2,2,2,2,244.1e6
1.301e3,nom,450e-9,1.6e-6,400e-9,1,36,19.2,115.2,520,pass,5.308e-9,6.502e-9,15e-6,47.77,221.3e6,3.534e6,223.8e6,1.863e-3,50.93,2,2,2,2,2,2,2,1,2,2,2,2,226.2e6
1.302e3,nom,450e-9,1.6e-6,450e-9,1,36,19.2,115.2,585,near,5.373e-9,6.509e-9,13.61e-6,43.25,196.3e6,3.185e6,196.8e6,1.862e-3,51.25,2,2,2,2,2,2,2,1,2,2,2,2,209.7e6
1.303e3,nom,450e-9,1.7e-6,200e-9,1,36,20.4,122.4,260,pass,4.867e-9,6.791e-9,29.95e-6,74.7,336.1e6,5.9e6,339.7e6,1.966e-3,48.92,2,2,2,2,2,2,2,1,2,2,2,2,311.1e6
1.304e3,nom,450e-9,1.7e-6,250e-9,1,36,20.4,122.4,325,pass,4.948e-9,6.559e-9,23.72e-6,67.03,308.5e6,5.172e6,309.9e6,1.966e-3,49.58,2,2,2,2,2,2,2,1,2,2,2,2,291.1e6
1.305e3,nom,450e-9,1.7e-6,300e-9,1,36,20.4,122.4,390,pass,5.031e-9,6.458e-9,19.68e-6,60.02,279.2e6,4.605e6,282.6e6,1.966e-3,50.08,2,2,2,2,2,2,2,1,2,2,2,2,277.9e6
1.306e3,nom,450e-9,1.7e-6,350e-9,1,36,20.4,122.4,454,pass,5.106e-9,6.418e-9,16.94e-6,53.59,254.6e6,4.104e6,255.4e6,1.966e-3,50.48,2,2,2,2,2,2,2,1,2,2,2,2,257.4e6
1.307e3,nom,450e-9,1.7e-6,400e-9,1,36,20.4,122.4,520,pass,5.17e-9,6.406e-9,15.04e-6,47.88,228.2e6,3.699e6,230.8e6,1.966e-3,50.84,2,2,2,2,2,2,2,1,2,2,2,2,238.6e6
1.308e3,nom,450e-9,1.7e-6,450e-9,1,36,20.4,122.4,585,near,5.229e-9,6.409e-9,13.64e-6,43.28,203e6,3.351e6,203.7e6,1.966e-3,51.16,2,2,2,2,2,2,2,1,2,2,2,2,220.2e6
1.309e3,nom,450e-9,1.8e-6,200e-9,1,36,21.6,129.6,260,pass,4.747e-9,6.716e-9,30.01e-6,74.89,352.6e6,6.17e6,357.3e6,2.073e-3,48.8,2,2,2,2,2,2,2,1,2,2,2,2,330.5e6
1.31e3,nom,450e-9,1.8e-6,250e-9,1,36,21.6,129.6,325,pass,4.823e-9,6.475e-9,23.78e-6,66.98,323.5e6,5.437e6,325.1e6,2.073e-3,49.47,2,2,2,2,2,2,2,1,2,2,2,2,312.3e6
1.311e3,nom,450e-9,1.8e-6,300e-9,1,36,21.6,129.6,390,pass,4.9e-9,6.368e-9,19.73e-6,59.77,292.5e6,4.816e6,295.6e6,2.072e-3,49.97,2,2,2,2,2,2,2,1,2,2,2,2,291.7e6
1.312e3,nom,450e-9,1.8e-6,350e-9,1,36,21.6,129.6,454,pass,4.97e-9,6.323e-9,16.99e-6,53.04,266.8e6,4.314e6,269.3e6,2.072e-3,50.38,2,2,2,2,2,2,2,1,2,2,2,2,263.5e6
1.313e3,nom,450e-9,1.8e-6,400e-9,1,36,21.6,129.6,520,pass,5.029e-9,6.308e-9,15.08e-6,47.16,238.8e6,3.869e6,240.6e6,2.072e-3,50.75,2,2,2,2,2,2,2,1,2,2,2,2,243.3e6
1.314e3,nom,450e-9,1.8e-6,450e-9,1,36,21.6,129.6,585,near,5.083e-9,6.308e-9,13.69e-6,42.5,211.9e6,3.52e6,214e6,2.072e-3,51.07,2,2,2,2,2,2,2,1,2,2,2,2,233.6e6
1.315e3,nom,450e-9,1.9e-6,200e-9,1,36,22.8,136.8,260,near,4.652e-9,6.658e-9,30.07e-6,72.98,353.8e6,6.443e6,358.4e6,2.174e-3,48.7,2,2,2,2,2,2,2,1,1,2,2,2,347.5e6
1.316e3,nom,450e-9,1.9e-6,250e-9,1,36,22.8,136.8,325,near,4.723e-9,6.411e-9,23.84e-6,66.1,326.5e6,5.674e6,328.6e6,2.174e-3,49.37,2,2,2,2,2,2,2,1,1,2,2,2,330e6
1.317e3,nom,450e-9,1.9e-6,300e-9,1,36,22.8,136.8,390,pass,4.797e-9,6.299e-9,19.78e-6,59.59,304.1e6,4.988e6,306.1e6,2.174e-3,49.88,2,2,2,2,2,2,2,1,2,2,2,2,305.9e6
1.318e3,nom,450e-9,1.9e-6,350e-9,1,36,22.8,136.8,454,pass,4.862e-9,6.251e-9,17.03e-6,53.26,271.8e6,4.5e6,274.8e6,2.174e-3,50.29,2,2,2,2,2,2,2,1,2,2,2,2,277.3e6
1.319e3,nom,450e-9,1.9e-6,400e-9,1,36,22.8,136.8,520,pass,4.918e-9,6.232e-9,15.12e-6,47.46,244.5e6,4.027e6,245.6e6,2.174e-3,50.66,2,2,2,2,2,2,2,1,2,2,2,2,264.6e6
1.32e3,nom,450e-9,1.9e-6,450e-9,1,36,22.8,136.8,585,near,4.969e-9,6.231e-9,13.72e-6,42.71,217.7e6,3.669e6,220.3e6,2.174e-3,50.98,2,2,2,2,2,2,2,1,2,2,2,2,244.2e6
1.321e3,nom,450e-9,2e-6,200e-9,2,36,24,144,260,pass,6.255e-9,7.778e-9,29.51e-6,72.97,219.7e6,3.679e6,222.6e6,1.13e-3,49.99,2,2,2,2,2,2,2,1,2,2,2,2,183e6
1.322e3,nom,450e-9,2e-6,250e-9,2,36,24,144,325,pass,6.4e-9,7.638e-9,23.29e-6,66.74,203.8e6,3.24e6,204.7e6,1.13e-3,50.61,2,2,2,2,2,2,2,1,2,2,2,2,174e6
1.323e3,nom,450e-9,2e-6,300e-9,2,36,24,144,390,pass,6.54e-9,7.604e-9,19.3e-6,60.64,188.2e6,2.891e6,189.9e6,1.13e-3,51.07,2,2,2,2,2,2,2,1,2,2,2,2,163.1e6
1.324e3,nom,450e-9,2e-6,350e-9,2,36,24,144,454,pass,6.665e-9,7.614e-9,16.59e-6,54.46,171.4e6,2.574e6,173.3e6,1.13e-3,51.45,2,2,2,2,2,2,2,1,2,2,2,2,150e6
1.325e3,nom,450e-9,2e-6,400e-9,2,36,24,144,520,pass,6.772e-9,7.639e-9,14.71e-6,48.98,153.9e6,2.312e6,154.6e6,1.13e-3,51.79,2,2,2,2,2,2,2,1,2,2,2,2,141.9e6
1.326e3,nom,450e-9,2e-6,450e-9,2,36,24,144,585,near,6.868e-9,7.674e-9,13.34e-6,44.13,138.1e6,2.077e6,139.8e6,1.13e-3,52.09,2,2,2,2,2,2,2,1,2,2,2,2,127.5e6
1.327e3,nom,450e-9,2.1e-6,200e-9,2,36,25.2,151.2,260,pass,6.124e-9,7.679e-9,29.53e-6,73.08,227.8e6,3.81e6,230.7e6,1.181e-3,49.93,2,2,2,2,2,2,2,1,2,2,2,2,192.2e6
1.328e3,nom,450e-9,2.1e-6,250e-9,2,36,25.2,151.2,325,pass,6.263e-9,7.53e-9,23.31e-6,66.76,211.5e6,3.369e6,213.6e6,1.181e-3,50.55,2,2,2,2,2,2,2,1,2,2,2,2,181.6e6
1.329e3,nom,450e-9,2.1e-6,300e-9,2,36,25.2,151.2,390,pass,6.398e-9,7.49e-9,19.32e-6,60.31,193.2e6,2.995e6,194.3e6,1.181e-3,51.02,2,2,2,2,2,2,2,1,2,2,2,2,171.1e6
1.33e3,nom,450e-9,2.1e-6,350e-9,2,36,25.2,151.2,454,pass,6.517e-9,7.496e-9,16.61e-6,54.29,176.3e6,2.676e6,178.4e6,1.181e-3,51.4,2,2,2,2,2,2,2,1,2,2,2,2,149.2e6
1.331e3,nom,450e-9,2.1e-6,400e-9,2,36,25.2,151.2,520,pass,6.618e-9,7.518e-9,14.74e-6,48.84,158.6e6,2.394e6,158.6e6,1.181e-3,51.74,2,2,2,2,2,2,2,1,2,2,2,2,148.5e6
1.332e3,nom,450e-9,2.1e-6,450e-9,2,36,25.2,151.2,585,near,6.708e-9,7.55e-9,13.36e-6,43.94,142.5e6,2.158e6,144.2e6,1.181e-3,52.04,2,2,2,2,2,2,2,1,2,2,2,2,135.9e6
1.333e3,nom,450e-9,2.2e-6,200e-9,2,36,26.4,158.4,260,pass,6.003e-9,7.587e-9,29.56e-6,73.23,235.9e6,3.937e6,238.2e6,1.231e-3,49.87,2,2,2,2,2,2,2,1,2,2,2,2,200.3e6
1.334e3,nom,450e-9,2.2e-6,250e-9,2,36,26.4,158.4,325,pass,6.136e-9,7.431e-9,23.34e-6,66.79,219.1e6,3.491e6,221.8e6,1.231e-3,50.5,2,2,2,2,2,2,2,1,2,2,2,2,188.2e6
1.335e3,nom,450e-9,2.2e-6,300e-9,2,36,26.4,158.4,390,pass,6.265e-9,7.385e-9,19.34e-6,60.21,200.3e6,3.092e6,200.4e6,1.231e-3,50.96,2,2,2,2,2,2,2,1,2,2,2,2,176.4e6
1.336e3,nom,450e-9,2.2e-6,350e-9,2,36,26.4,158.4,454,pass,6.379e-9,7.387e-9,16.63e-6,54.01,182.8e6,2.773e6,184.8e6,1.231e-3,51.35,2,2,2,2,2,2,2,1,2,2,2,2,163.9e6
1.337e3,nom,450e-9,2.2e-6,400e-9,2,36,26.4,158.4,520,pass,6.475e-9,7.406e-9,14.76e-6,48.43,164.3e6,2.471e6,165.4e6,1.231e-3,51.69,2,2,2,2,2,2,2,1,2,2,2,2,154.8e6
1.338e3,nom,450e-9,2.2e-6,450e-9,2,36,26.4,158.4,585,near,6.561e-9,7.436e-9,13.38e-6,43.8,146.8e6,2.237e6,148.3e6,1.231e-3,51.99,2,2,2,2,2,2,2,1,2,2,2,2,142e6
1.339e3,nom,450e-9,2.3e-6,200e-9,2,36,27.6,165.6,260,pass,5.87e-9,7.488e-9,29.59e-6,73.3,245.1e6,4.102e6,246.3e6,1.284e-3,49.81,2,2,2,2,2,2,2,1,2,2,2,2,207.8e6
1.34e3,nom,450e-9,2.3e-6,250e-9,2,36,27.6,165.6,325,pass,5.997e-9,7.322e-9,23.37e-6,66.01,224.7e6,3.637e6,227.6e6,1.284e-3,50.44,2,2,2,2,2,2,2,1,2,2,2,2,197.8e6
1.341e3,nom,450e-9,2.3e-6,300e-9,2,36,27.6,165.6,390,pass,6.12e-9,7.272e-9,19.37e-6,59.99,208.3e6,3.212e6,210e6,1.284e-3,50.91,2,2,2,2,2,2,2,1,2,2,2,2,185.2e6
1.342e3,nom,450e-9,2.3e-6,350e-9,2,36,27.6,165.6,454,pass,6.23e-9,7.268e-9,16.66e-6,53.78,188.1e6,2.884e6,189.7e6,1.284e-3,51.29,2,2,2,2,2,2,2,1,2,2,2,2,171.2e6
1.343e3,nom,450e-9,2.3e-6,400e-9,2,36,27.6,165.6,520,pass,6.32e-9,7.284e-9,14.78e-6,48.24,169.4e6,2.572e6,171.2e6,1.284e-3,51.64,2,2,2,2,2,2,2,1,2,2,2,2,162.5e6
1.344e3,nom,450e-9,2.3e-6,450e-9,2,36,27.6,165.6,585,near,6.401e-9,7.311e-9,13.4e-6,43.57,151.5e6,2.326e6,152.6e6,1.284e-3,51.94,2,2,2,2,2,2,2,1,2,2,2,2,148.6e6
1.345e3,nom,450e-9,2.4e-6,200e-9,2,36,28.8,172.8,260,pass,5.765e-9,7.411e-9,29.61e-6,73.42,253e6,4.245e6,253.5e6,1.335e-3,49.75,2,2,2,2,2,2,2,1,2,2,2,2,214.6e6
1.346e3,nom,450e-9,2.4e-6,250e-9,2,36,28.8,172.8,325,pass,5.887e-9,7.238e-9,23.39e-6,66.03,231.8e6,3.75e6,234.4e6,1.335e-3,50.38,2,2,2,2,2,2,2,1,2,2,2,2,205.2e6
1.347e3,nom,450e-9,2.4e-6,300e-9,2,36,28.8,172.8,390,pass,6.007e-9,7.183e-9,19.39e-6,59.68,212.4e6,3.327e6,214.6e6,1.335e-3,50.86,2,2,2,2,2,2,2,1,2,2,2,2,187.4e6
1.348e3,nom,450e-9,2.4e-6,350e-9,2,36,28.8,172.8,454,pass,6.111e-9,7.176e-9,16.68e-6,53.53,194.3e6,2.972e6,195.2e6,1.335e-3,51.24,2,2,2,2,2,2,2,1,2,2,2,2,177.2e6
1.349e3,nom,450e-9,2.4e-6,400e-9,2,36,28.8,172.8,520,pass,6.197e-9,7.189e-9,14.8e-6,47.86,175e6,2.66e6,177e6,1.334e-3,51.59,2,2,2,2,2,2,2,1,2,2,2,2,169.6e6
1.35e3,nom,450e-9,2.4e-6,450e-9,2,36,28.8,172.8,585,near,6.274e-9,7.213e-9,13.42e-6,43.13,156.3e6,2.398e6,156.7e6,1.334e-3,51.9,2,2,2,2,2,2,2,1,2,2,2,2,151.6e6
1.351e3,nom,450e-9,2.5e-6,200e-9,2,36,30,180,260,pass,5.666e-9,7.339e-9,29.64e-6,72.01,256.5e6,4.396e6,257.7e6,1.385e-3,49.69,2,2,2,2,2,2,2,1,2,2,2,2,227.6e6
1.352e3,nom,450e-9,2.5e-6,250e-9,2,36,30,180,325,pass,5.784e-9,7.16e-9,23.42e-6,66.04,238.9e6,3.858e6,240.9e6,1.385e-3,50.33,2,2,2,2,2,2,2,1,2,2,2,2,211.8e6
1.353e3,nom,450e-9,2.5e-6,300e-9,2,36,30,180,390,pass,5.899e-9,7.1e-9,19.41e-6,59.59,219e6,3.434e6,221.7e6,1.385e-3,50.8,2,2,2,2,2,2,2,1,2,2,2,2,202.3e6
1.354e3,nom,450e-9,2.5e-6,350e-9,2,36,30,180,454,pass,6e-9,7.089e-9,16.7e-6,53.45,198.1e6,3.06e6,198.4e6,1.385e-3,51.2,2,2,2,2,2,2,2,1,2,2,2,2,189.1e6
1.355e3,nom,450e-9,2.5e-6,400e-9,2,36,30,180,520,pass,6.083e-9,7.1e-9,14.82e-6,47.87,178.8e6,2.748e6,181e6,1.385e-3,51.54,2,2,2,2,2,2,2,1,2,2,2,2,176.3e6
1.356e3,nom,450e-9,2.5e-6,450e-9,2,36,30,180,585,near,6.156e-9,7.122e-9,13.44e-6,43.11,160.1e6,2.468e6,160.4e6,1.385e-3,51.85,2,2,2,2,2,2,2,1,2,2,2,2,157.4e6
1.357e3,nom,450e-9,2.6e-6,200e-9,2,36,31.2,187.2,260,pass,5.573e-9,7.272e-9,29.66e-6,72.11,263.8e6,4.53e6,266.2e6,1.435e-3,49.64,2,2,2,2,2,2,2,1,2,2,2,2,236.4e6
1.358e3,nom,450e-9,2.6e-6,250e-9,2,36,31.2,187.2,325,pass,5.688e-9,7.088e-9,23.44e-6,66.04,245.9e6,3.963e6,246.9e6,1.435e-3,50.28,2,2,2,2,2,2,2,1,2,2,2,2,221.2e6
1.359e3,nom,450e-9,2.6e-6,300e-9,2,36,31.2,187.2,390,pass,5.798e-9,7.022e-9,19.44e-6,59.48,225.6e6,3.537e6,228.3e6,1.435e-3,50.76,2,2,2,2,2,2,2,1,2,2,2,2,209.6e6
1.36e3,nom,450e-9,2.6e-6,350e-9,2,36,31.2,187.2,454,pass,5.895e-9,7.009e-9,16.72e-6,53.23,204.1e6,3.142e6,205e6,1.435e-3,51.15,2,2,2,2,2,2,2,1,2,2,2,2,185.7e6
1.361e3,nom,450e-9,2.6e-6,400e-9,2,36,31.2,187.2,520,pass,5.975e-9,7.016e-9,14.84e-6,47.51,184.2e6,2.83e6,186.1e6,1.435e-3,51.5,2,2,2,2,2,2,2,1,2,2,2,2,181.8e6
1.362e3,nom,450e-9,2.6e-6,450e-9,2,36,31.2,187.2,585,near,6.045e-9,7.036e-9,13.46e-6,42.69,164.7e6,2.54e6,165.9e6,1.435e-3,51.81,2,2,2,2,2,2,2,1,2,2,2,2,163.2e6
1.363e3,nom,450e-9,2.7e-6,200e-9,2,36,32.4,194.4,260,pass,5.486e-9,7.209e-9,29.69e-6,72.18,271e6,4.658e6,274.2e6,1.485e-3,49.58,2,2,2,2,2,2,2,1,2,2,2,2,245.9e6
1.364e3,nom,450e-9,2.7e-6,250e-9,2,36,32.4,194.4,325,pass,5.596e-9,7.02e-9,23.47e-6,66.06,253e6,4.084e6,253.5e6,1.485e-3,50.23,2,2,2,2,2,2,2,1,2,2,2,2,229.5e6
1.365e3,nom,450e-9,2.7e-6,300e-9,2,36,32.4,194.4,390,pass,5.703e-9,6.95e-9,19.46e-6,59.36,232.2e6,3.637e6,234.7e6,1.485e-3,50.71,2,2,2,2,2,2,2,1,2,2,2,2,218.1e6
1.366e3,nom,450e-9,2.7e-6,350e-9,2,36,32.4,194.4,454,pass,5.797e-9,6.933e-9,16.74e-6,53,210e6,3.237e6,211.9e6,1.485e-3,51.1,2,2,2,2,2,2,2,1,2,2,2,2,196e6
1.367e3,nom,450e-9,2.7e-6,400e-9,2,36,32.4,194.4,520,pass,5.873e-9,6.938e-9,14.86e-6,47.59,187.7e6,2.914e6,189.3e6,1.485e-3,51.45,2,2,2,2,2,2,2,1,2,2,2,2,188.9e6
1.368e3,nom,450e-9,2.7e-6,450e-9,2,36,32.4,194.4,585,near,5.941e-9,6.956e-9,13.47e-6,42.75,168.2e6,2.624e6,169.8e6,1.485e-3,51.76,2,2,2,2,2,2,2,1,2,2,2,2,170.2e6
1.369e3,nom,450e-9,2.8e-6,200e-9,2,36,33.6,201.6,260,pass,5.39e-9,7.142e-9,29.72e-6,72.21,279.2e6,4.802e6,282.8e6,1.537e-3,49.52,2,2,2,2,2,2,2,1,2,2,2,2,257.7e6
1.37e3,nom,450e-9,2.8e-6,250e-9,2,36,33.6,201.6,325,pass,5.496e-9,6.946e-9,23.5e-6,66,261.1e6,4.225e6,263.1e6,1.537e-3,50.17,2,2,2,2,2,2,2,1,2,2,2,2,241.5e6
1.371e3,nom,450e-9,2.8e-6,300e-9,2,36,33.6,201.6,390,pass,5.599e-9,6.871e-9,19.49e-6,59,235.9e6,3.755e6,238.1e6,1.537e-3,50.65,2,2,2,2,2,2,2,1,2,2,2,2,224.3e6
1.372e3,nom,450e-9,2.8e-6,350e-9,2,36,33.6,201.6,454,pass,5.689e-9,6.851e-9,16.76e-6,52.9,213.9e6,3.354e6,216.2e6,1.537e-3,51.05,2,2,2,2,2,2,2,1,2,2,2,2,209.8e6
1.373e3,nom,450e-9,2.8e-6,400e-9,2,36,33.6,201.6,520,pass,5.763e-9,6.854e-9,14.88e-6,47.17,193.5e6,3.004e6,194.5e6,1.537e-3,51.4,2,2,2,2,2,2,2,1,2,2,2,2,191.8e6
1.374e3,nom,450e-9,2.8e-6,450e-9,2,36,33.6,201.6,585,near,5.828e-9,6.869e-9,13.5e-6,42.25,173.2e6,2.716e6,175.2e6,1.537e-3,51.71,2,2,2,2,2,2,2,1,2,2,2,2,184.5e6
1.375e3,nom,450e-9,2.9e-6,200e-9,2,36,34.8,208.8,260,pass,5.313e-9,7.088e-9,29.75e-6,72.31,286.3e6,4.922e6,290e6,1.587e-3,49.47,2,2,2,2,2,2,2,1,2,2,2,2,270.3e6
1.376e3,nom,450e-9,2.9e-6,250e-9,2,36,34.8,208.8,325,pass,5.415e-9,6.887e-9,23.53e-6,65.21,263.2e6,4.354e6,265.5e6,1.587e-3,50.12,2,2,2,2,2,2,2,1,2,2,2,2,252.1e6
1.377e3,nom,450e-9,2.9e-6,300e-9,2,36,34.8,208.8,390,pass,5.515e-9,6.809e-9,19.51e-6,58.91,242e6,3.848e6,243.5e6,1.587e-3,50.6,2,2,2,2,2,2,2,1,2,2,2,2,235.1e6
1.378e3,nom,450e-9,2.9e-6,350e-9,2,36,34.8,208.8,454,pass,5.602e-9,6.785e-9,16.78e-6,52.7,219.5e6,3.447e6,222.1e6,1.587e-3,51,2,2,2,2,2,2,2,1,2,2,2,2,216e6
