Point,Corner,ibias,mul_cap,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg1,nf_Mp_stg2,nf_Rz,nf_Mp3,nf_Mp4,Pass/Fail,CMRR_DC,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value,PSRR_DC
4.596e3,nom,14e-6,12,6,39,22,230,31,648,345,34,17,near,64.18,9.437e-9,10.3e-9,25.32e-6,78.95,97.24e6,1.592e6,97.75e6,828e-6,50.22,3,3,2,2,2,2,2,1,2,2,2,2,66.39e6,-51.42
4.597e3,nom,14e-6,12,6,39,22,345,7,216,119,8,4,near,66.39,8.73e-9,10.19e-9,39.1e-6,87.63,113.4e6,2.052e6,114.9e6,1.202e-3,48.88,3,3,2,2,2,2,2,1,2,2,2,2,73.83e6,-49.4
4.598e3,nom,14e-6,12,6,39,22,345,14,432,237,16,8,near,65.09,9.039e-9,10.17e-9,32.1e-6,84.18,104.2e6,1.772e6,105.1e6,1.202e-3,49.76,3,3,2,2,2,2,2,1,2,2,2,2,69.46e6,-50.64
4.599e3,nom,14e-6,12,6,39,22,345,21,648,355,24,12,near,64.76,9.25e-9,10.22e-9,28.48e-6,82.14,96.1e6,1.592e6,96.77e6,1.203e-3,50.05,3,3,2,2,2,2,2,1,2,2,2,2,64.69e6,-51.06
4.6e3,nom,14e-6,12,6,39,44,115,42,216,119,24,12,near,63.54,6.77e-9,7.95e-9,23.46e-6,66.96,217.7e6,3.549e6,220e6,518.4e-6,49.36,3,3,2,2,2,2,2,1,2,2,2,2,161.4e6,-50.43
4.601e3,nom,14e-6,12,6,39,44,115,83,432,232,46,23,near,63,7.004e-9,8.019e-9,19.27e-6,59.62,195.7e6,3.205e6,196.3e6,518.7e-6,49.55,3,3,2,2,2,2,2,1,2,2,2,2,154.2e6,-50.81
4.602e3,nom,14e-6,12,6,39,44,115,124,648,345,68,34,near,62.8,7.138e-9,8.074e-9,17.15e-6,55.15,169.2e6,2.978e6,170.7e6,518.9e-6,49.55,3,3,2,2,2,2,2,1,2,2,2,2,144.2e6,-50.89
4.603e3,nom,14e-6,12,6,39,44,230,21,216,119,12,6,near,64.22,6.541e-9,7.944e-9,28.52e-6,81.66,223.2e6,3.668e6,226.2e6,892.5e-6,48.83,3,3,2,2,2,2,2,1,2,2,2,2,158.7e6,-49.64
4.604e3,nom,14e-6,12,6,39,44,230,42,432,237,24,12,near,63.6,6.78e-9,7.95e-9,23.45e-6,69.94,182e6,3.233e6,184.2e6,892.9e-6,49.35,3,3,2,2,2,2,2,1,2,2,2,2,149.3e6,-50.41
4.605e3,nom,14e-6,12,6,39,44,230,62,648,345,34,17,near,63.08,6.919e-9,7.984e-9,20.97e-6,69.49,172.9e6,2.964e6,175e6,893.1e-6,49.5,3,3,2,2,2,2,2,1,2,2,2,2,139.1e6,-50.73
4.606e3,nom,14e-6,12,6,39,44,345,14,216,119,8,4,near,65.06,6.419e-9,7.987e-9,31.88e-6,80.62,201.4e6,3.773e6,201.9e6,1.267e-3,48.28,3,3,2,2,2,2,2,1,2,2,2,2,152.1e6,-48.86
4.607e3,nom,14e-6,12,6,39,44,345,28,432,237,16,8,near,63.93,6.642e-9,7.934e-9,26.3e-6,74.38,180.3e6,3.262e6,182.6e6,1.267e-3,49.1,3,3,2,2,2,2,2,1,2,2,2,2,144.4e6,-50.03
4.608e3,nom,14e-6,12,6,39,44,345,42,648,355,24,12,near,63.62,6.791e-9,7.95e-9,23.45e-6,71.14,164e6,2.964e6,165.1e6,1.268e-3,49.35,3,3,2,2,2,2,2,1,2,2,2,2,134.6e6,-50.4
4.726e3,nom,14e-6,14,4,26,22,115,21,216,130,16,8,near,64.24,7.987e-9,9.583e-9,31.26e-6,87.55,139.8e6,2.316e6,141.8e6,673.9e-6,49.12,3,3,2,2,2,2,2,1,2,2,2,2,96.25e6,-49.91
4.727e3,nom,14e-6,14,4,26,22,115,42,432,260,32,16,near,63.78,8.303e-9,9.657e-9,25.7e-6,80.68,126.8e6,2.093e6,127e6,674.3e-6,49.47,3,3,2,2,2,2,2,1,2,2,2,2,94.49e6,-50.46
4.728e3,nom,14e-6,14,4,26,22,115,62,648,382,46,23,near,63.29,8.487e-9,9.727e-9,22.99e-6,76.14,115e6,1.939e6,116.4e6,674.4e-6,49.54,3,3,2,2,2,2,2,1,2,2,2,2,89.56e6,-50.68
4.729e3,nom,14e-6,14,4,26,22,230,11,216,130,8,4,near,67.8,7.733e-9,9.616e-9,37.38e-6,89.43,130.4e6,2.422e6,131.4e6,1.237e-3,48.31,3,3,2,2,2,2,2,1,2,2,2,2,92.04e6,-48.42
4.73e3,nom,14e-6,14,4,26,22,230,21,432,260,16,8,near,64.32,8.006e-9,9.586e-9,31.27e-6,85.2,120.7e6,2.117e6,121.6e6,1.238e-3,49.11,3,3,2,2,2,2,2,1,2,2,2,2,89.21e6,-49.89
4.731e3,nom,14e-6,14,4,26,22,230,31,648,390,24,12,near,63.62,8.19e-9,9.616e-9,28.02e-6,82.65,112.1e6,1.932e6,113.6e6,1.238e-3,49.37,3,3,2,2,2,2,2,1,2,2,2,2,84.63e6,-50.35
4.732e3,nom,14e-6,14,4,26,22,345,7,216,138,6,3,near,67.46,7.576e-9,9.71e-9,42.11e-6,91.66,127.7e6,2.512e6,128.1e6,1.801e-3,47.53,3,3,2,2,2,2,2,1,2,2,2,2,88.15e6,-47.63
4.733e3,nom,14e-6,14,4,26,22,345,14,432,276,12,6,near,64.86,7.839e-9,9.592e-9,34.99e-6,87.88,118.9e6,2.149e6,120e6,1.802e-3,48.72,3,3,2,2,2,2,2,1,2,2,2,2,85.5e6,-49.31
4.734e3,nom,14e-6,14,4,26,22,345,21,648,390,16,8,near,64.34,8.024e-9,9.586e-9,31.27e-6,84.6,109.7e6,1.939e6,111.1e6,1.802e-3,49.11,3,3,2,2,2,2,2,1,2,2,2,2,81.19e6,-49.88
4.753e3,nom,14e-6,14,4,39,22,115,21,216,130,16,8,near,65.17,7.512e-9,8.744e-9,28.48e-6,86.06,154.2e6,2.429e6,155e6,674.4e-6,49.54,3,3,2,2,2,2,2,1,2,2,2,2,100.5e6,-50.33
4.754e3,nom,14e-6,14,4,39,22,115,42,432,260,32,16,near,64.62,7.797e-9,8.808e-9,23.28e-6,74.54,131.3e6,2.201e6,132.4e6,674.8e-6,49.92,3,3,2,2,2,2,2,1,2,2,2,2,95.81e6,-50.91
4.755e3,nom,14e-6,14,4,39,22,115,62,648,382,46,23,near,64.09,7.959e-9,8.872e-9,20.74e-6,74.1,125.4e6,2.03e6,125.5e6,674.9e-6,50.01,3,3,2,2,2,2,2,1,2,2,2,2,90.39e6,-51.16
4.756e3,nom,14e-6,14,4,39,22,230,11,216,130,8,4,near,69.43,7.282e-9,8.775e-9,34.14e-6,88.59,142.8e6,2.551e6,144.7e6,1.238e-3,48.69,3,3,2,2,2,2,2,1,2,2,2,2,95.28e6,-48.78
4.757e3,nom,14e-6,14,4,39,22,230,21,432,260,16,8,near,65.25,7.527e-9,8.745e-9,28.48e-6,84.1,131.8e6,2.23e6,133e6,1.238e-3,49.54,3,3,2,2,2,2,2,1,2,2,2,2,91.96e6,-50.31
4.758e3,nom,14e-6,14,4,39,22,230,31,648,390,24,12,near,64.47,7.696e-9,8.771e-9,25.45e-6,77.39,118.8e6,2.027e6,119.9e6,1.239e-3,49.81,3,3,2,2,2,2,2,1,2,2,2,2,86.94e6,-50.8
4.759e3,nom,14e-6,14,4,39,22,345,7,216,138,6,3,near,69.24,7.145e-9,8.868e-9,38.54e-6,91.04,139.7e6,2.668e6,141.6e6,1.802e-3,47.88,3,3,2,2,2,2,2,1,2,2,2,2,90.85e6,-47.94
4.76e3,nom,14e-6,14,4,39,22,345,14,432,276,12,6,near,65.91,7.379e-9,8.753e-9,31.94e-6,87.05,129.9e6,2.266e6,130.8e6,1.802e-3,49.12,3,3,2,2,2,2,2,1,2,2,2,2,88.36e6,-49.7
4.761e3,nom,14e-6,14,4,39,22,345,21,648,390,16,8,near,65.28,7.544e-9,8.745e-9,28.48e-6,83.59,119.5e6,2.039e6,120.6e6,1.802e-3,49.53,3,3,2,2,2,2,2,1,2,2,2,2,84.19e6,-50.3
4.807e3,nom,14e-6,14,6,26,22,115,21,216,130,24,12,near,63.98,9.717e-9,11.03e-9,31.03e-6,83.71,96.2e6,1.599e6,96.88e6,453e-6,49.67,3,3,2,2,2,2,2,1,2,2,2,2,64.73e6,-50.7
4.808e3,nom,14e-6,14,6,26,22,115,42,432,255,46,23,near,63.66,10.1e-9,11.2e-9,25.27e-6,80.15,89.29e6,1.47e6,90.49e6,453.3e-6,49.87,3,3,2,2,2,2,2,1,2,2,2,2,62.52e6,-51.06
4.809e3,nom,14e-6,14,6,26,22,115,62,648,379,68,34,near,63.25,10.33e-9,11.31e-9,22.48e-6,76.22,81.89e6,1.371e6,82.43e6,453.4e-6,49.89,3,3,2,2,2,2,2,1,2,2,2,2,58.77e6,-51.2
4.81e3,nom,14e-6,14,6,26,22,230,11,216,130,12,6,near,66.31,9.392e-9,10.97e-9,37.38e-6,86.1,92.51e6,1.657e6,93.57e6,827.1e-6,49.1,3,3,2,2,2,2,2,1,2,2,2,2,63.15e6,-49.58
4.811e3,nom,14e-6,14,6,26,22,230,21,432,260,24,12,near,64.05,9.743e-9,11.03e-9,31.03e-6,81.84,85.23e6,1.475e6,86.23e6,827.6e-6,49.67,3,3,2,2,2,2,2,1,2,2,2,2,60.32e6,-50.69
4.812e3,nom,14e-6,14,6,26,22,230,31,648,379,34,17,near,63.51,9.975e-9,11.12e-9,27.67e-6,79.03,78.79e6,1.358e6,78.92e6,827.7e-6,49.83,3,3,2,2,2,2,2,1,2,2,2,2,57.3e6,-51.02
4.813e3,nom,14e-6,14,6,26,22,345,7,216,130,8,4,near,65.38,9.186e-9,11e-9,42.37e-6,86.95,90.37e6,1.707e6,91.54e6,1.202e-3,48.56,3,3,2,2,2,2,2,1,2,2,2,2,61.74e6,-49.1
4.814e3,nom,14e-6,14,6,26,22,345,14,432,260,16,8,near,64.32,9.533e-9,10.98e-9,34.88e-6,83.63,83.99e6,1.487e6,84.85e6,1.202e-3,49.4,3,3,2,2,2,2,2,1,2,2,2,2,58.78e6,-50.28
4.815e3,nom,14e-6,14,6,26,22,345,21,648,390,24,12,near,64.07,9.768e-9,11.03e-9,31.02e-6,81.75,78.18e6,1.358e6,78.42e6,1.202e-3,49.67,3,3,2,2,2,2,2,1,2,2,2,2,55.42e6,-50.68
4.834e3,nom,14e-6,14,6,39,22,115,21,216,130,24,12,near,64.67,9.202e-9,10.22e-9,28.48e-6,86.04,108.2e6,1.68e6,109.6e6,453.3e-6,50.05,3,3,2,2,2,2,2,1,2,2,2,2,67.05e6,-51.08
4.835e3,nom,14e-6,14,6,39,22,115,42,432,255,46,23,near,64.33,9.557e-9,10.37e-9,23.06e-6,78.57,96.7e6,1.532e6,97.29e6,453.6e-6,50.28,3,3,2,2,2,2,2,1,2,2,2,2,63.69e6,-51.47
4.836e3,nom,14e-6,14,6,39,22,115,62,648,379,68,34,near,63.9,9.759e-9,10.47e-9,20.42e-6,74.47,88.42e6,1.431e6,89.59e6,453.8e-6,50.31,3,3,2,2,2,2,2,1,2,2,2,2,59.89e6,-51.63
4.837e3,nom,14e-6,14,6,39,22,230,11,216,130,12,6,near,67.3,8.91e-9,10.16e-9,34.43e-6,88.24,101.6e6,1.743e6,102e6,827.5e-6,49.45,3,3,2,2,2,2,2,1,2,2,2,2,65.28e6,-49.9
4.838e3,nom,14e-6,14,6,39,22,230,21,432,260,24,12,near,64.74,9.225e-9,10.22e-9,28.48e-6,84.12,93.82e6,1.54e6,94.78e6,827.9e-6,50.05,3,3,2,2,2,2,2,1,2,2,2,2,62.2e6,-51.07
4.839e3,nom,14e-6,14,6,39,22,230,31,648,379,34,17,near,64.18,9.436e-9,10.3e-9,25.32e-6,81.01,86.54e6,1.421e6,87.65e6,828e-6,50.22,3,3,2,2,2,2,2,1,2,2,2,2,58.48e6,-51.42
4.84e3,nom,14e-6,14,6,39,22,345,7,216,130,8,4,near,66.39,8.727e-9,10.19e-9,39.1e-6,88.73,98.54e6,1.796e6,98.82e6,1.202e-3,48.88,3,3,2,2,2,2,2,1,2,2,2,2,63.56e6,-49.4
4.841e3,nom,14e-6,14,6,39,22,345,14,432,260,16,8,near,65.09,9.037e-9,10.17e-9,32.1e-6,85.61,91.76e6,1.554e6,92.88e6,1.202e-3,49.76,3,3,2,2,2,2,2,1,2,2,2,2,60.39e6,-50.64
4.842e3,nom,14e-6,14,6,39,22,345,21,648,390,24,12,near,64.76,9.249e-9,10.22e-9,28.48e-6,83.71,85.48e6,1.423e6,86.51e6,1.203e-3,50.05,3,3,2,2,2,2,2,1,2,2,2,2,56.9e6,-51.06
4.843e3,nom,14e-6,14,6,39,44,115,42,216,130,24,12,near,63.54,6.77e-9,7.95e-9,23.46e-6,72.51,192.4e6,3.083e6,193.6e6,518.4e-6,49.36,3,3,2,2,2,2,2,1,2,2,2,2,140.7e6,-50.43
4.844e3,nom,14e-6,14,6,39,44,115,83,432,255,46,23,near,63,7.004e-9,8.019e-9,19.27e-6,65.37,176.1e6,2.836e6,178.1e6,518.7e-6,49.55,3,3,2,2,2,2,2,1,2,2,2,2,134.2e6,-50.81
4.845e3,nom,14e-6,14,6,39,44,115,124,648,379,68,34,near,62.8,7.139e-9,8.074e-9,17.15e-6,60.23,154.8e6,2.644e6,155.4e6,518.9e-6,49.55,3,3,2,2,2,2,2,1,2,2,2,2,126.9e6,-50.89
4.846e3,nom,14e-6,14,6,39,44,230,21,216,130,12,6,near,64.22,6.541e-9,7.944e-9,28.52e-6,85.25,191.6e6,3.183e6,193e6,892.5e-6,48.83,3,3,2,2,2,2,2,1,2,2,2,2,135e6,-49.64
4.847e3,nom,14e-6,14,6,39,44,230,42,432,260,24,12,near,63.6,6.781e-9,7.95e-9,23.45e-6,73.48,162e6,2.86e6,162.8e6,892.9e-6,49.35,3,3,2,2,2,2,2,1,2,2,2,2,130.5e6,-50.41
4.848e3,nom,14e-6,14,6,39,44,230,62,648,379,34,17,near,63.08,6.921e-9,7.984e-9,20.97e-6,73.21,154.8e6,2.631e6,155.5e6,893.1e-6,49.5,3,3,2,2,2,2,2,1,2,2,2,2,121.9e6,-50.73
4.849e3,nom,14e-6,14,6,39,44,345,14,216,130,8,4,near,65.06,6.42e-9,7.987e-9,31.88e-6,83.15,175.5e6,3.29e6,177.8e6,1.267e-3,48.28,3,3,2,2,2,2,2,1,2,2,2,2,130.3e6,-48.86
4.85e3,nom,14e-6,14,6,39,44,345,28,432,260,16,8,near,63.93,6.644e-9,7.936e-9,26.32e-6,81.69,166.5e6,2.884e6,168.1e6,1.267e-3,49.1,3,3,2,2,2,2,2,1,2,2,2,2,125.7e6,-50.02
4.851e3,nom,14e-6,14,6,39,44,345,42,648,390,24,12,near,63.62,6.793e-9,7.95e-9,23.45e-6,73.94,147.2e6,2.632e6,148.8e6,1.268e-3,49.35,3,3,2,2,2,2,2,1,2,2,2,2,119e6,-50.4
4.864e3,nom,17e-6,6,2,13,22,230,11,216,73,4,2,near,62.93,6.3e-9,10.33e-9,47.63e-6,79.6,444.7e6,10e6,450.3e6,2.987e-3,44.4,2,2,2,2,2,2,2,1,1,2,2,2,391.4e6,-43.35
4.867e3,nom,17e-6,6,2,13,22,345,7,216,90,4,2,near,70.4,6.194e-9,10.47e-9,52.46e-6,78.2,584.3e6,10.75e6,587.2e6,4.359e-3,42.76,2,2,2,2,2,2,2,1,1,2,2,2,259.9e6,-41.16
4.873e3,nom,17e-6,6,2,13,44,230,21,216,73,4,2,near,48.42,5.418e-9,10.07e-9,45.15e-6,64.85,713.3e6,16.82e6,719e6,3.209e-3,42.89,2,2,2,2,2,2,2,1,1,2,2,2,757.4e6,-42.04
4.876e3,nom,17e-6,6,2,13,44,345,14,216,90,4,2,near,49.33,5.346e-9,10.16e-9,49.12e-6,55.73,887.3e6,17.95e6,893.7e6,4.58e-3,41.34,2,2,2,2,2,2,2,1,1,2,2,2,440.3e6,-39.66
4.879e3,nom,17e-6,6,2,13,66,115,62,216,73,8,4,near,41.93,5.233e-9,10.02e-9,38.32e-6,39.65,776.8e6,20.47e6,779.2e6,2.039e-3,43.27,2,2,1,2,2,2,2,1,2,2,2,2,2.056e9,-42.94
4.88e3,nom,17e-6,6,2,13,66,115,124,432,146,16,8,near,42.53,5.327e-9,9.901e-9,32.87e-6,38.11,590.3e6,17.09e6,595.4e6,2.041e-3,43.91,2,2,1,2,2,2,2,1,2,2,2,2,1.534e9,-44
4.881e3,nom,17e-6,6,2,13,66,115,186,648,219,24,12,near,42.78,5.38e-9,9.853e-9,30.15e-6,39.49,446.5e6,14.96e6,452.3e6,2.042e-3,44.06,2,2,1,2,2,2,2,1,2,2,2,2,1.289e9,-44.32
4.882e3,nom,17e-6,6,2,13,66,230,31,216,73,4,2,near,41.18,5.139e-9,10.18e-9,44.63e-6,58.35,738.7e6,22.08e6,745.2e6,3.407e-3,41.84,2,2,1,2,2,2,2,1,1,2,2,2,716.8e6,-40.74
4.883e3,nom,17e-6,6,2,13,66,230,62,432,146,8,4,near,41.95,5.233e-9,10.02e-9,38.32e-6,54.91,644.1e6,17.41e6,646.3e6,3.411e-3,43.27,2,2,1,2,2,2,2,1,2,2,2,2,1.244e9,-42.93
4.884e3,nom,17e-6,6,2,13,66,230,93,648,219,12,6,near,42.33,5.289e-9,9.945e-9,35e-6,52.93,490.5e6,14.91e6,492.4e6,3.412e-3,43.71,2,2,1,2,2,2,2,1,2,2,2,2,1.098e9,-43.64
4.885e3,nom,17e-6,6,2,13,66,345,21,216,90,4,2,near,41.28,5.082e-9,10.27e-9,48.36e-6,46.15,1.024e9,23.41e6,1.028e9,4.776e-3,40.36,2,2,1,2,2,2,2,1,1,2,2,2,558.4e6,-38.32
4.886e3,nom,17e-6,6,2,13,66,345,42,432,155,6,3,near,41.69,5.178e-9,10.11e-9,41.79e-6,62.74,665.9e6,17.72e6,670.9e6,4.781e-3,42.56,2,2,1,2,2,2,2,1,2,2,2,2,1.104e9,-41.74
4.887e3,nom,17e-6,6,2,13,66,345,62,648,219,8,4,near,41.96,5.233e-9,10.02e-9,38.31e-6,62.58,543.2e6,14.91e6,549.1e6,4.782e-3,43.27,2,2,1,2,2,2,2,1,2,2,2,2,1.003e9,-42.92
4.891e3,nom,17e-6,6,2,26,22,230,11,216,73,4,2,near,75.39,5.214e-9,7.862e-9,37.87e-6,71.42,574.3e6,11.49e6,579.9e6,2.991e-3,45.48,2,2,2,2,2,2,2,1,1,2,2,2,450.9e6,-44.36
4.894e3,nom,17e-6,6,2,26,22,345,7,216,90,4,2,near,62.37,5.138e-9,8.012e-9,41.81e-6,64.17,739.5e6,12.35e6,742.6e6,4.363e-3,43.72,2,2,2,2,2,2,2,1,1,2,2,2,242.5e6,-41.94
4.9e3,nom,17e-6,6,2,26,44,230,21,216,73,4,2,near,61.09,4.141e-9,7.134e-9,33.98e-6,50.81,918.1e6,19.77e6,924.7e6,3.225e-3,44.39,2,2,2,2,2,2,2,1,1,2,2,2,906.4e6,-43.72
4.903e3,nom,17e-6,6,2,26,44,345,14,216,90,4,2,near,75.32,4.094e-9,7.241e-9,37.05e-6,52.08,926.9e6,21.4e6,934.6e6,4.596e-3,42.73,2,2,2,2,2,2,2,1,1,2,2,2,473.2e6,-41.14
4.909e3,nom,17e-6,6,2,26,66,230,31,216,73,4,2,near,53.99,3.731e-9,6.974e-9,32.63e-6,40.38,1.099e9,26.91e6,1.11e9,3.452e-3,43.56,2,2,2,2,2,2,2,1,1,2,2,2,1.619e9,-42.96
4.912e3,nom,17e-6,6,2,26,66,345,21,216,90,4,2,near,59.15,3.697e-9,7.064e-9,35.41e-6,33.79,1.248e9,28.92e6,1.25e9,4.823e-3,41.96,2,2,2,2,2,2,2,1,1,2,2,2,622.1e6,-40.37
4.918e3,nom,17e-6,6,2,39,22,230,11,216,73,4,2,near,69.9,4.772e-9,6.888e-9,33.85e-6,65.26,561e6,12.26e6,567.4e6,2.993e-3,45.95,2,2,2,2,2,2,2,1,1,2,2,2,456.8e6,-44.76
4.921e3,nom,17e-6,6,2,39,22,345,7,216,90,4,2,near,58.59,4.709e-9,7.036e-9,37.41e-6,57.2,801.6e6,13.32e6,802.6e6,4.364e-3,44.12,2,2,2,2,2,2,2,1,1,2,2,2,143.1e6,-42.14
4.927e3,nom,17e-6,6,2,39,44,230,21,216,73,4,2,near,68.71,3.644e-9,5.997e-9,29.54e-6,44.06,1.003e9,21.5e6,1.004e9,3.23e-3,45.07,2,2,2,2,2,2,2,1,1,2,2,2,933e6,-44.4
4.93e3,nom,17e-6,6,2,39,44,345,14,216,90,4,2,near,62.5,3.606e-9,6.107e-9,32.25e-6,36.63,1.149e9,23.25e6,1.162e9,4.602e-3,43.35,2,2,2,2,2,2,2,1,1,2,2,2,456.1e6,-41.68
4.936e3,nom,17e-6,6,2,39,66,230,31,216,73,4,2,near,61.52,3.193e-9,5.723e-9,27.83e-6,33.94,1.198e9,29.43e6,1.207e9,3.463e-3,44.38,2,2,2,2,2,2,2,1,1,2,2,2,1.665e9,-43.85
4.939e3,nom,17e-6,6,2,39,66,345,21,216,90,4,2,near,68.84,3.167e-9,5.816e-9,30.24e-6,37.18,1.209e9,31.73e6,1.217e9,4.835e-3,42.72,2,2,2,2,2,2,2,1,1,2,2,2,621.1e6,-41.13
4.996e3,nom,17e-6,6,4,39,22,115,21,216,73,16,8,near,65.42,6.856e-9,8.202e-9,28.5e-6,55.46,363.4e6,5.943e6,366.5e6,811.2e-6,49.26,3,3,2,2,2,2,2,1,2,2,2,2,259.4e6,-49.92
4.997e3,nom,17e-6,6,4,39,22,115,42,432,146,32,16,near,64.72,7.105e-9,8.227e-9,23.39e-6,51.67,281.9e6,4.955e6,284.9e6,811.6e-6,49.72,3,3,2,2,2,2,2,1,2,2,2,2,229.8e6,-50.62
4.998e3,nom,17e-6,6,4,39,22,115,62,648,214,46,23,near,64.13,7.251e-9,8.271e-9,20.89e-6,49.62,218.4e6,4.355e6,221.1e6,811.8e-6,49.84,3,3,2,2,2,2,2,1,2,2,2,2,202.7e6,-50.91
4.999e3,nom,17e-6,6,4,39,22,230,11,216,73,8,4,near,70.96,6.653e-9,8.271e-9,34.07e-6,70.86,352.8e6,6.235e6,357e6,1.489e-3,48.26,3,3,2,2,2,2,2,1,2,2,2,2,246.5e6,-48.15
5e3,nom,17e-6,6,4,39,22,230,21,432,146,16,8,near,65.5,6.864e-9,8.202e-9,28.5e-6,63.26,267.4e6,5.006e6,270.2e6,1.489e-3,49.25,3,3,2,2,2,2,2,1,2,2,2,2,217e6,-49.9
5.001e3,nom,17e-6,6,4,39,22,230,31,648,219,24,12,near,64.57,7.006e-9,8.206e-9,25.52e-6,64.45,245.5e6,4.327e6,246.5e6,1.489e-3,49.58,3,3,2,2,2,2,2,1,2,2,2,2,191.9e6,-50.47
5.002e3,nom,17e-6,6,4,39,22,345,7,216,78,6,3,near,71.85,6.533e-9,8.382e-9,38.3e-6,77.2,350.4e6,6.501e6,354.8e6,2.166e-3,47.32,3,3,2,2,2,2,2,1,2,2,2,2,234.5e6,-47.12
5.003e3,nom,17e-6,6,4,39,22,345,14,432,155,12,6,near,66.4,6.733e-9,8.233e-9,31.9e-6,69.04,269.2e6,5.07e6,272.2e6,2.167e-3,48.76,3,3,2,2,2,2,2,1,2,2,2,2,208.2e6,-49.2
5.004e3,nom,17e-6,6,4,39,22,345,21,648,219,16,8,near,65.53,6.871e-9,8.202e-9,28.5e-6,70.54,242.5e6,4.332e6,244e6,2.167e-3,49.25,3,3,2,2,2,2,2,1,2,2,2,2,184.5e6,-49.9
5.05e3,nom,17e-6,6,6,26,22,115,21,216,73,24,12,near,64.1,8.899e-9,10.33e-9,31.12e-6,62.39,243.5e6,3.916e6,244.6e6,545.1e-6,49.44,3,3,2,2,2,2,2,1,2,2,2,2,175.5e6,-50.37
5.051e3,nom,17e-6,6,6,26,22,115,42,432,143,46,23,near,63.73,9.251e-9,10.45e-9,25.46e-6,57.44,187.7e6,3.334e6,189.4e6,545.5e-6,49.7,3,3,2,2,2,2,2,1,2,2,2,2,152.2e6,-50.8
5.052e3,nom,17e-6,6,6,26,22,115,62,648,213,68,34,near,63.29,9.45e-9,10.55e-9,22.71e-6,55.29,158.4e6,2.936e6,158.4e6,545.6e-6,49.74,3,3,2,2,2,2,2,1,2,2,2,2,135.5e6,-50.98
5.053e3,nom,17e-6,6,6,26,22,230,11,216,73,12,6,near,66.92,8.602e-9,10.31e-9,37.36e-6,75.57,232.1e6,4.055e6,234.7e6,995e-6,48.77,3,3,2,2,2,2,2,1,2,2,2,2,168.5e6,-49.1
5.054e3,nom,17e-6,6,6,26,22,230,21,432,146,24,12,near,64.16,8.912e-9,10.33e-9,31.12e-6,70.39,190.9e6,3.339e6,192.3e6,995.6e-6,49.44,3,3,2,2,2,2,2,1,2,2,2,2,146.3e6,-50.35
5.055e3,nom,17e-6,6,6,26,22,230,31,648,213,34,17,near,63.57,9.116e-9,10.39e-9,27.82e-6,65.14,156.5e6,2.903e6,156.9e6,995.8e-6,49.64,3,3,2,2,2,2,2,1,2,2,2,2,129.7e6,-50.74
5.056e3,nom,17e-6,6,6,26,22,345,7,216,73,8,4,near,66.11,8.42e-9,10.37e-9,42.24e-6,76.22,213.6e6,4.179e6,216e6,1.445e-3,48.13,3,3,2,2,2,2,2,1,2,2,2,2,161.8e6,-48.49
5.057e3,nom,17e-6,6,6,26,22,345,14,432,146,16,8,near,64.55,8.721e-9,10.3e-9,34.92e-6,75.44,186.7e6,3.36e6,188.6e6,1.446e-3,49.11,3,3,2,2,2,2,2,1,2,2,2,2,141.8e6,-49.88
5.058e3,nom,17e-6,6,6,26,22,345,21,648,219,24,12,near,64.19,8.924e-9,10.33e-9,31.12e-6,73.61,162.3e6,2.893e6,163.2e6,1.446e-3,49.44,3,3,2,2,2,2,2,1,2,2,2,2,124.9e6,-50.34
5.077e3,nom,17e-6,6,6,39,22,115,21,216,73,24,12,near,64.89,8.401e-9,9.505e-9,28.47e-6,58.23,260e6,4.109e6,261.3e6,545.5e-6,49.84,3,3,2,2,2,2,2,1,2,2,2,2,175.6e6,-50.77
5.078e3,nom,17e-6,6,6,39,22,115,42,432,143,46,23,near,64.47,8.718e-9,9.616e-9,23.16e-6,54.05,199.9e6,3.493e6,199.9e6,545.8e-6,50.13,3,3,2,2,2,2,2,1,2,2,2,2,154.1e6,-51.24
5.079e3,nom,17e-6,6,6,39,22,115,62,648,213,68,34,near,64,8.898e-9,9.703e-9,20.56e-6,52.2,168.4e6,3.061e6,170.1e6,546e-6,50.19,3,3,2,2,2,2,2,1,2,2,2,2,135.6e6,-51.43
5.08e3,nom,17e-6,6,6,39,22,230,11,216,73,12,6,near,68.1,8.136e-9,9.489e-9,34.29e-6,69.32,235.9e6,4.279e6,238.2e6,995.4e-6,49.13,3,3,2,2,2,2,2,1,2,2,2,2,169.2e6,-49.43
5.081e3,nom,17e-6,6,6,39,22,230,21,432,146,24,12,near,64.96,8.415e-9,9.505e-9,28.47e-6,64.58,194.4e6,3.509e6,195.3e6,996e-6,49.84,3,3,2,2,2,2,2,1,2,2,2,2,147.5e6,-50.75
