Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
1.286e3,nom,450e-9,1.4e-6,250e-9,1,24,11.2,70,225,pass,6.868e-9,8.623e-9,28.85e-6,74.83,202.2e6,3.288e6,202.9e6,1.142e-3,49.9,2,2,2,2,2,2,2,1,2,2,2,2,174.3e6
1.287e3,nom,450e-9,1.4e-6,300e-9,1,24,11.2,70,270,pass,7.016e-9,8.546e-9,23.92e-6,68.26,188.1e6,2.974e6,189.9e6,1.142e-3,50.38,2,2,2,2,2,2,2,1,2,2,2,2,168.7e6
1.288e3,nom,450e-9,1.4e-6,350e-9,1,24,11.2,70,315,pass,7.159e-9,8.534e-9,20.58e-6,62.45,176e6,2.689e6,178.2e6,1.142e-3,50.78,2,2,2,2,2,2,2,1,2,2,2,2,159.8e6
1.289e3,nom,450e-9,1.4e-6,400e-9,1,24,11.2,70,360,pass,7.285e-9,8.546e-9,18.29e-6,56.5,165e6,2.428e6,166.2e6,1.142e-3,51.13,2,2,2,2,2,2,2,1,2,2,2,2,152.2e6
1.29e3,nom,450e-9,1.4e-6,450e-9,1,24,11.2,70,404,pass,7.409e-9,8.575e-9,16.6e-6,51.29,150.3e6,2.214e6,151.4e6,1.142e-3,51.44,2,2,2,2,2,2,2,1,2,2,2,2,137.9e6
1.291e3,nom,450e-9,1.5e-6,200e-9,1,24,12,75,180,pass,6.528e-9,8.713e-9,36.55e-6,79.89,221.5e6,3.877e6,224.5e6,1.216e-3,49.14,2,2,2,2,2,2,2,1,2,2,2,2,195.2e6
1.292e3,nom,450e-9,1.5e-6,250e-9,1,24,12,75,225,pass,6.663e-9,8.474e-9,28.92e-6,73.65,209.3e6,3.491e6,211.2e6,1.216e-3,49.79,2,2,2,2,2,2,2,1,2,2,2,2,185.2e6
1.293e3,nom,450e-9,1.5e-6,300e-9,1,24,12,75,270,pass,6.801e-9,8.387e-9,23.99e-6,68.26,199.1e6,3.129e6,199.2e6,1.216e-3,50.27,2,2,2,2,2,2,2,1,2,2,2,2,180.4e6
1.294e3,nom,450e-9,1.5e-6,350e-9,1,24,12,75,315,pass,6.934e-9,8.368e-9,20.64e-6,62.15,186.7e6,2.842e6,188.4e6,1.216e-3,50.67,2,2,2,2,2,2,2,1,2,2,2,2,170.8e6
1.295e3,nom,450e-9,1.5e-6,400e-9,1,24,12,75,360,pass,7.05e-9,8.375e-9,18.34e-6,56.25,172.3e6,2.56e6,174.2e6,1.216e-3,51.03,2,2,2,2,2,2,2,1,2,2,2,2,162.5e6
1.296e3,nom,450e-9,1.5e-6,450e-9,1,24,12,75,404,pass,7.161e-9,8.399e-9,16.65e-6,50.37,159.2e6,2.336e6,159.4e6,1.216e-3,51.34,2,2,2,2,2,2,2,1,2,2,2,2,147.1e6
1.297e3,nom,450e-9,1.6e-6,200e-9,1,24,12.8,80,180,pass,6.355e-9,8.596e-9,36.63e-6,80.27,232.9e6,4.084e6,235.5e6,1.288e-3,49.02,2,2,2,2,2,2,2,1,2,2,2,2,208.4e6
1.298e3,nom,450e-9,1.6e-6,250e-9,1,24,12.8,80,225,pass,6.481e-9,8.345e-9,29e-6,73.84,220.1e6,3.673e6,223e6,1.288e-3,49.68,2,2,2,2,2,2,2,1,2,2,2,2,199.9e6
1.299e3,nom,450e-9,1.6e-6,300e-9,1,24,12.8,80,270,pass,6.611e-9,8.25e-9,24.05e-6,68.25,210.2e6,3.3e6,212.1e6,1.288e-3,50.17,2,2,2,2,2,2,2,1,2,2,2,2,191.5e6
1.3e3,nom,450e-9,1.6e-6,350e-9,1,24,12.8,80,315,pass,6.736e-9,8.223e-9,20.7e-6,61.85,193.1e6,2.987e6,194.2e6,1.288e-3,50.58,2,2,2,2,2,2,2,1,2,2,2,2,181.7e6
1.301e3,nom,450e-9,1.6e-6,400e-9,1,24,12.8,80,360,pass,6.842e-9,8.226e-9,18.4e-6,55.61,182e6,2.702e6,183.9e6,1.288e-3,50.93,2,2,2,2,2,2,2,1,2,2,2,2,172.9e6
1.302e3,nom,450e-9,1.6e-6,450e-9,1,24,12.8,80,404,pass,6.944e-9,8.245e-9,16.7e-6,50.19,165.8e6,2.45e6,167e6,1.288e-3,51.25,2,2,2,2,2,2,2,1,2,2,2,2,156.5e6
1.303e3,nom,450e-9,1.7e-6,200e-9,1,24,13.6,85,180,pass,6.2e-9,8.494e-9,36.7e-6,80.71,244.3e6,4.3e6,245.5e6,1.361e-3,48.91,2,2,2,2,2,2,2,1,2,2,2,2,220.7e6
1.304e3,nom,450e-9,1.7e-6,250e-9,1,24,13.6,85,225,pass,6.319e-9,8.233e-9,29.07e-6,74.06,230.8e6,3.843e6,233.5e6,1.361e-3,49.57,2,2,2,2,2,2,2,1,2,2,2,2,211.3e6
1.305e3,nom,450e-9,1.7e-6,300e-9,1,24,13.6,85,270,pass,6.442e-9,8.129e-9,24.12e-6,67.59,215.5e6,3.472e6,218e6,1.361e-3,50.07,2,2,2,2,2,2,2,1,2,2,2,2,203.2e6
1.306e3,nom,450e-9,1.7e-6,350e-9,1,24,13.6,85,315,pass,6.558e-9,8.097e-9,20.75e-6,61.6,202.8e6,3.118e6,203.5e6,1.361e-3,50.48,2,2,2,2,2,2,2,1,2,2,2,2,192.1e6
1.307e3,nom,450e-9,1.7e-6,400e-9,1,24,13.6,85,360,pass,6.658e-9,8.094e-9,18.45e-6,55.56,187.9e6,2.835e6,189.5e6,1.361e-3,50.84,2,2,2,2,2,2,2,1,2,2,2,2,183.4e6
1.308e3,nom,450e-9,1.7e-6,450e-9,1,24,13.6,85,404,pass,6.751e-9,8.11e-9,16.75e-6,50.12,171.7e6,2.568e6,173.6e6,1.361e-3,51.16,2,2,2,2,2,2,2,1,2,2,2,2,166e6
1.309e3,nom,450e-9,1.8e-6,200e-9,1,24,14.4,90,180,pass,6.089e-9,8.422e-9,36.76e-6,81.17,253.3e6,4.463e6,253.9e6,1.431e-3,48.81,2,2,2,2,2,2,2,1,2,2,2,2,228.7e6
1.31e3,nom,450e-9,1.8e-6,250e-9,1,24,14.4,90,225,pass,6.202e-9,8.154e-9,29.13e-6,74.36,239.4e6,3.97e6,241.4e6,1.431e-3,49.48,2,2,2,2,2,2,2,1,2,2,2,2,223e6
1.311e3,nom,450e-9,1.8e-6,300e-9,1,24,14.4,90,270,pass,6.32e-9,8.044e-9,24.17e-6,67.75,223.6e6,3.596e6,226.4e6,1.431e-3,49.98,2,2,2,2,2,2,2,1,2,2,2,2,206.8e6
1.312e3,nom,450e-9,1.8e-6,350e-9,1,24,14.4,90,315,pass,6.43e-9,8.007e-9,20.8e-6,61.52,211e6,3.23e6,212.9e6,1.431e-3,50.39,2,2,2,2,2,2,2,1,2,2,2,2,202.7e6
1.313e3,nom,450e-9,1.8e-6,400e-9,1,24,14.4,90,360,pass,6.524e-9,8.001e-9,18.49e-6,55.21,195.4e6,2.933e6,196.1e6,1.431e-3,50.76,2,2,2,2,2,2,2,1,2,2,2,2,190.6e6
1.314e3,nom,450e-9,1.8e-6,450e-9,1,24,14.4,90,404,pass,6.612e-9,8.014e-9,16.79e-6,49.61,178.4e6,2.667e6,180.4e6,1.431e-3,51.08,2,2,2,2,2,2,2,1,2,2,2,2,173.5e6
1.315e3,nom,450e-9,1.9e-6,200e-9,1,24,15.2,95,180,near,5.961e-9,8.342e-9,36.84e-6,78.68,256e6,4.67e6,257.2e6,1.502e-3,48.7,2,2,2,2,2,2,2,1,1,2,2,2,242.8e6
1.316e3,nom,450e-9,1.9e-6,250e-9,1,24,15.2,95,225,near,6.068e-9,8.064e-9,29.2e-6,72.92,243e6,4.168e6,244.5e6,1.502e-3,49.38,2,2,2,2,2,2,2,1,1,2,2,2,236.6e6
1.317e3,nom,450e-9,1.9e-6,300e-9,1,24,15.2,95,270,pass,6.179e-9,7.947e-9,24.23e-6,67.74,233.4e6,3.744e6,235.9e6,1.502e-3,49.88,2,2,2,2,2,2,2,1,2,2,2,2,218.4e6
1.318e3,nom,450e-9,1.9e-6,350e-9,1,24,15.2,95,315,pass,6.284e-9,7.905e-9,20.86e-6,61.34,215.1e6,3.381e6,217.5e6,1.502e-3,50.3,2,2,2,2,2,2,2,1,2,2,2,2,211.3e6
1.319e3,nom,450e-9,1.9e-6,400e-9,1,24,15.2,95,360,pass,6.373e-9,7.895e-9,18.54e-6,55.33,200.1e6,3.052e6,200.2e6,1.502e-3,50.67,2,2,2,2,2,2,2,1,2,2,2,2,201.5e6
1.32e3,nom,450e-9,1.9e-6,450e-9,1,24,15.2,95,404,pass,6.454e-9,7.905e-9,16.83e-6,49.73,183.4e6,2.787e6,185.3e6,1.502e-3,50.99,2,2,2,2,2,2,2,1,2,2,2,2,183e6
1.321e3,nom,450e-9,2e-6,200e-9,2,24,16,100,180,pass,7.928e-9,9.749e-9,36.15e-6,78.34,158.7e6,2.649e6,158.8e6,782.6e-6,49.99,2,2,2,2,2,2,2,1,2,2,2,2,127.8e6
1.322e3,nom,450e-9,2e-6,250e-9,2,24,16,100,225,pass,8.125e-9,9.603e-9,28.54e-6,73.29,151.1e6,2.388e6,152.3e6,782.6e-6,50.61,2,2,2,2,2,2,2,1,2,2,2,2,122.9e6
1.323e3,nom,450e-9,2e-6,300e-9,2,24,16,100,270,pass,8.32e-9,9.583e-9,23.64e-6,68.24,143.6e6,2.166e6,145.4e6,782.7e-6,51.07,2,2,2,2,2,2,2,1,2,2,2,2,117.7e6
1.324e3,nom,450e-9,2e-6,350e-9,2,24,16,100,315,pass,8.506e-9,9.615e-9,20.32e-6,62.5,134.7e6,1.958e6,136.1e6,782.7e-6,51.45,2,2,2,2,2,2,2,1,2,2,2,2,113e6
1.325e3,nom,450e-9,2e-6,400e-9,2,24,16,100,360,pass,8.669e-9,9.66e-9,18.05e-6,56.88,124.7e6,1.784e6,124.9e6,782.7e-6,51.79,2,2,2,2,2,2,2,1,2,2,2,2,101.4e6
1.326e3,nom,450e-9,2e-6,450e-9,2,24,16,100,404,pass,8.818e-9,9.715e-9,16.37e-6,51.49,115.2e6,1.617e6,116.4e6,782.7e-6,52.09,2,2,2,2,2,2,2,1,2,2,2,2,100.8e6
1.327e3,nom,450e-9,2.1e-6,200e-9,2,24,16.8,105,180,pass,7.752e-9,9.612e-9,36.19e-6,78.55,165.2e6,2.765e6,166.5e6,818.3e-6,49.93,2,2,2,2,2,2,2,1,2,2,2,2,133e6
1.328e3,nom,450e-9,2.1e-6,250e-9,2,24,16.8,105,225,pass,7.941e-9,9.455e-9,28.57e-6,73.4,157.3e6,2.479e6,157.6e6,818.3e-6,50.55,2,2,2,2,2,2,2,1,2,2,2,2,129.1e6
1.329e3,nom,450e-9,2.1e-6,300e-9,2,24,16.8,105,270,pass,8.129e-9,9.428e-9,23.67e-6,67.71,148e6,2.257e6,149.5e6,818.4e-6,51.01,2,2,2,2,2,2,2,1,2,2,2,2,123.9e6
1.33e3,nom,450e-9,2.1e-6,350e-9,2,24,16.8,105,315,pass,8.307e-9,9.453e-9,20.35e-6,62.17,139e6,2.038e6,140.7e6,818.4e-6,51.4,2,2,2,2,2,2,2,1,2,2,2,2,117.6e6
1.331e3,nom,450e-9,2.1e-6,400e-9,2,24,16.8,105,360,pass,8.46e-9,9.494e-9,18.08e-6,56.62,128.9e6,1.854e6,129.5e6,818.4e-6,51.74,2,2,2,2,2,2,2,1,2,2,2,2,111.7e6
1.332e3,nom,450e-9,2.1e-6,450e-9,2,24,16.8,105,404,pass,8.6e-9,9.545e-9,16.39e-6,51.2,119.3e6,1.686e6,120.2e6,818.4e-6,52.04,2,2,2,2,2,2,2,1,2,2,2,2,105.4e6
1.333e3,nom,450e-9,2.2e-6,200e-9,2,24,17.6,110,180,pass,7.59e-9,9.488e-9,36.22e-6,78.71,171.4e6,2.874e6,173.5e6,853.9e-6,49.87,2,2,2,2,2,2,2,1,2,2,2,2,140.3e6
1.334e3,nom,450e-9,2.2e-6,250e-9,2,24,17.6,110,225,pass,7.771e-9,9.32e-9,28.6e-6,73.5,163.5e6,2.579e6,164.6e6,854e-6,50.49,2,2,2,2,2,2,2,1,2,2,2,2,134.5e6
1.335e3,nom,450e-9,2.2e-6,300e-9,2,24,17.6,110,270,pass,7.952e-9,9.286e-9,23.7e-6,67.71,153.9e6,2.341e6,154.7e6,854e-6,50.96,2,2,2,2,2,2,2,1,2,2,2,2,129.7e6
1.336e3,nom,450e-9,2.2e-6,350e-9,2,24,17.6,110,315,pass,8.122e-9,9.305e-9,20.38e-6,62,144.7e6,2.121e6,146.4e6,854e-6,51.34,2,2,2,2,2,2,2,1,2,2,2,2,123.2e6
1.337e3,nom,450e-9,2.2e-6,400e-9,2,24,17.6,110,360,pass,8.267e-9,9.342e-9,18.1e-6,56.26,134.3e6,1.921e6,135.6e6,854e-6,51.69,2,2,2,2,2,2,2,1,2,2,2,2,116.9e6
1.338e3,nom,450e-9,2.2e-6,450e-9,2,24,17.6,110,404,pass,8.4e-9,9.39e-9,16.42e-6,50.97,123.2e6,1.751e6,123.6e6,854e-6,51.99,2,2,2,2,2,2,2,1,2,2,2,2,110.6e6
1.339e3,nom,450e-9,2.3e-6,200e-9,2,24,18.4,115,180,pass,7.475e-9,9.401e-9,36.25e-6,78.99,176.3e6,2.954e6,178.6e6,888.2e-6,49.81,2,2,2,2,2,2,2,1,2,2,2,2,145.8e6
1.34e3,nom,450e-9,2.3e-6,250e-9,2,24,18.4,115,225,pass,7.652e-9,9.226e-9,28.63e-6,72.67,166.2e6,2.66e6,167.7e6,888.2e-6,50.45,2,2,2,2,2,2,2,1,2,2,2,2,141.7e6
1.341e3,nom,450e-9,2.3e-6,300e-9,2,24,18.4,115,270,pass,7.827e-9,9.186e-9,23.72e-6,67.84,158.6e6,2.403e6,158.6e6,888.2e-6,50.91,2,2,2,2,2,2,2,1,2,2,2,2,133.8e6
1.342e3,nom,450e-9,2.3e-6,350e-9,2,24,18.4,115,315,pass,7.993e-9,9.202e-9,20.4e-6,61.87,147.4e6,2.182e6,148.9e6,888.2e-6,51.3,2,2,2,2,2,2,2,1,2,2,2,2,127.3e6
1.343e3,nom,450e-9,2.3e-6,400e-9,2,24,18.4,115,360,pass,8.132e-9,9.236e-9,18.12e-6,56.27,137e6,1.968e6,138.6e6,888.2e-6,51.65,2,2,2,2,2,2,2,1,2,2,2,2,115e6
1.344e3,nom,450e-9,2.3e-6,450e-9,2,24,18.4,115,404,pass,8.258e-9,9.281e-9,16.44e-6,51.01,125.9e6,1.798e6,125.9e6,888.2e-6,51.95,2,2,2,2,2,2,2,1,2,2,2,2,114.9e6
1.345e3,nom,450e-9,2.4e-6,200e-9,2,24,19.2,120,180,pass,7.332e-9,9.294e-9,36.28e-6,79.21,182.5e6,3.055e6,184.8e6,923.6e-6,49.75,2,2,2,2,2,2,2,1,2,2,2,2,152.1e6
1.346e3,nom,450e-9,2.4e-6,250e-9,2,24,19.2,120,225,pass,7.503e-9,9.109e-9,28.66e-6,72.77,172e6,2.76e6,174.2e6,923.6e-6,50.39,2,2,2,2,2,2,2,1,2,2,2,2,146.9e6
1.347e3,nom,450e-9,2.4e-6,300e-9,2,24,19.2,120,270,pass,7.673e-9,9.063e-9,23.75e-6,67.27,162.2e6,2.483e6,163e6,923.6e-6,50.86,2,2,2,2,2,2,2,1,2,2,2,2,140.4e6
1.348e3,nom,450e-9,2.4e-6,350e-9,2,24,19.2,120,315,pass,7.83e-9,9.074e-9,20.43e-6,61.71,152.9e6,2.259e6,153.9e6,923.7e-6,51.25,2,2,2,2,2,2,2,1,2,2,2,2,132.8e6
1.349e3,nom,450e-9,2.4e-6,400e-9,2,24,19.2,120,360,pass,7.963e-9,9.103e-9,18.15e-6,55.92,142.2e6,2.038e6,143.9e6,923.7e-6,51.6,2,2,2,2,2,2,2,1,2,2,2,2,120.4e6
1.35e3,nom,450e-9,2.4e-6,450e-9,2,24,19.2,120,404,pass,8.083e-9,9.145e-9,16.47e-6,50.51,130.6e6,1.859e6,131.5e6,923.7e-6,51.9,2,2,2,2,2,2,2,1,2,2,2,2,120.2e6
1.351e3,nom,450e-9,2.5e-6,200e-9,2,24,20,125,180,pass,7.2e-9,9.195e-9,36.31e-6,77.52,185.9e6,3.158e6,187.9e6,958.9e-6,49.7,2,2,2,2,2,2,2,1,2,2,2,2,159e6
1.352e3,nom,450e-9,2.5e-6,250e-9,2,24,20,125,225,pass,7.364e-9,9.002e-9,28.69e-6,72.85,177.8e6,2.854e6,180.1e6,959e-6,50.33,2,2,2,2,2,2,2,1,2,2,2,2,152.4e6
1.353e3,nom,450e-9,2.5e-6,300e-9,2,24,20,125,270,pass,7.527e-9,8.949e-9,23.78e-6,67.25,167.8e6,2.569e6,169.5e6,959e-6,50.81,2,2,2,2,2,2,2,1,2,2,2,2,145e6
1.354e3,nom,450e-9,2.5e-6,350e-9,2,24,20,125,315,pass,7.68e-9,8.955e-9,20.46e-6,61.4,156.3e6,2.334e6,156.7e6,959e-6,51.2,2,2,2,2,2,2,2,1,2,2,2,2,137.9e6
1.355e3,nom,450e-9,2.5e-6,400e-9,2,24,20,125,360,pass,7.808e-9,8.981e-9,18.18e-6,55.78,145.6e6,2.111e6,147.2e6,959e-6,51.55,2,2,2,2,2,2,2,1,2,2,2,2,125.4e6
1.356e3,nom,450e-9,2.5e-6,450e-9,2,24,20,125,404,pass,7.922e-9,9.02e-9,16.49e-6,50.4,134e6,1.917e6,135.3e6,959e-6,51.85,2,2,2,2,2,2,2,1,2,2,2,2,125.8e6
1.357e3,nom,450e-9,2.6e-6,200e-9,2,24,20.8,130,180,pass,7.075e-9,9.103e-9,36.35e-6,77.68,191.7e6,3.273e6,193e6,994.1e-6,49.64,2,2,2,2,2,2,2,1,2,2,2,2,165.3e6
1.358e3,nom,450e-9,2.6e-6,250e-9,2,24,20.8,130,225,pass,7.234e-9,8.903e-9,28.73e-6,72.93,183.5e6,2.945e6,185.6e6,994.2e-6,50.28,2,2,2,2,2,2,2,1,2,2,2,2,155.4e6
1.359e3,nom,450e-9,2.6e-6,300e-9,2,24,20.8,130,270,pass,7.392e-9,8.844e-9,23.82e-6,67.25,173.4e6,2.658e6,175.5e6,994.3e-6,50.75,2,2,2,2,2,2,2,1,2,2,2,2,151.6e6
1.36e3,nom,450e-9,2.6e-6,350e-9,2,24,20.8,130,315,pass,7.539e-9,8.845e-9,20.48e-6,61.26,161.6e6,2.404e6,162.2e6,994.3e-6,51.15,2,2,2,2,2,2,2,1,2,2,2,2,143.2e6
1.361e3,nom,450e-9,2.6e-6,400e-9,2,24,20.8,130,360,pass,7.661e-9,8.867e-9,18.2e-6,55.46,150.6e6,2.181e6,151.8e6,994.3e-6,51.5,2,2,2,2,2,2,2,1,2,2,2,2,129.7e6
1.362e3,nom,450e-9,2.6e-6,450e-9,2,24,20.8,130,404,pass,7.772e-9,8.904e-9,16.52e-6,50.34,137.2e6,1.972e6,138.7e6,994.3e-6,51.81,2,2,2,2,2,2,2,1,2,2,2,2,130.6e6
1.363e3,nom,450e-9,2.7e-6,200e-9,2,24,21.6,135,180,pass,6.959e-9,9.019e-9,36.38e-6,77.79,197.3e6,3.384e6,197.7e6,1.029e-3,49.58,2,2,2,2,2,2,2,1,2,2,2,2,169.2e6
1.364e3,nom,450e-9,2.7e-6,250e-9,2,24,21.6,135,225,pass,7.112e-9,8.81e-9,28.76e-6,73.04,189.2e6,3.033e6,190.8e6,1.029e-3,50.22,2,2,2,2,2,2,2,1,2,2,2,2,162e6
1.365e3,nom,450e-9,2.7e-6,300e-9,2,24,21.6,135,270,pass,7.265e-9,8.745e-9,23.85e-6,67.23,178.9e6,2.744e6,181.2e6,1.029e-3,50.7,2,2,2,2,2,2,2,1,2,2,2,2,157.7e6
1.366e3,nom,450e-9,2.7e-6,350e-9,2,24,21.6,135,315,pass,7.407e-9,8.742e-9,20.51e-6,61.11,166.8e6,2.472e6,168.3e6,1.029e-3,51.1,2,2,2,2,2,2,2,1,2,2,2,2,150.3e6
1.367e3,nom,450e-9,2.7e-6,400e-9,2,24,21.6,135,360,pass,7.526e-9,8.762e-9,18.23e-6,55.38,153.6e6,2.249e6,154.4e6,1.029e-3,51.45,2,2,2,2,2,2,2,1,2,2,2,2,141.6e6
1.368e3,nom,450e-9,2.7e-6,450e-9,2,24,21.6,135,404,pass,7.631e-9,8.795e-9,16.54e-6,49.91,141.6e6,2.034e6,143.2e6,1.029e-3,51.76,2,2,2,2,2,2,2,1,2,2,2,2,135.5e6
1.369e3,nom,450e-9,2.8e-6,200e-9,2,24,22.4,140,180,pass,6.874e-9,8.958e-9,36.41e-6,78,201.8e6,3.468e6,202.3e6,1.063e-3,49.53,2,2,2,2,2,2,2,1,2,2,2,2,174.4e6
1.37e3,nom,450e-9,2.8e-6,250e-9,2,24,22.4,140,225,pass,7.023e-9,8.744e-9,28.79e-6,73.2,193.7e6,3.098e6,194.7e6,1.063e-3,50.17,2,2,2,2,2,2,2,1,2,2,2,2,168.8e6
1.371e3,nom,450e-9,2.8e-6,300e-9,2,24,22.4,140,270,pass,7.173e-9,8.675e-9,23.87e-6,66.72,180.4e6,2.812e6,182.7e6,1.063e-3,50.65,2,2,2,2,2,2,2,1,2,2,2,2,161e6
1.372e3,nom,450e-9,2.8e-6,350e-9,2,24,22.4,140,315,pass,7.312e-9,8.668e-9,20.53e-6,60.97,168.5e6,2.528e6,170.2e6,1.063e-3,51.05,2,2,2,2,2,2,2,1,2,2,2,2,156.5e6
1.373e3,nom,450e-9,2.8e-6,400e-9,2,24,22.4,140,360,pass,7.426e-9,8.685e-9,18.25e-6,55.24,157.5e6,2.299e6,157.7e6,1.063e-3,51.41,2,2,2,2,2,2,2,1,2,2,2,2,147.1e6
1.374e3,nom,450e-9,2.8e-6,450e-9,2,24,22.4,140,404,pass,7.528e-9,8.717e-9,16.56e-6,50.09,143.7e6,2.084e6,145.3e6,1.063e-3,51.72,2,2,2,2,2,2,2,1,2,2,2,2,133.9e6
1.375e3,nom,450e-9,2.9e-6,200e-9,2,24,23.2,145,180,pass,6.77e-9,8.883e-9,36.45e-6,78.12,207.3e6,3.571e6,208.9e6,1.098e-3,49.47,2,2,2,2,2,2,2,1,2,2,2,2,180.8e6
1.376e3,nom,450e-9,2.9e-6,250e-9,2,24,23.2,145,225,pass,6.915e-9,8.662e-9,28.83e-6,72.03,196e6,3.191e6,196.6e6,1.098e-3,50.12,2,2,2,2,2,2,2,1,2,2,2,2,176.1e6
1.377e3,nom,450e-9,2.9e-6,300e-9,2,24,23.2,145,270,pass,7.059e-9,8.588e-9,23.9e-6,66.7,185.6e6,2.891e6,187.6e6,1.098e-3,50.6,2,2,2,2,2,2,2,1,2,2,2,2,167.8e6
1.378e3,nom,450e-9,2.9e-6,350e-9,2,24,23.2,145,315,pass,7.194e-9,8.578e-9,20.56e-6,60.84,173.5e6,2.606e6,175.5e6,1.098e-3,51,2,2,2,2,2,2,2,1,2,2,2,2,162.5e6
1.379e3,nom,450e-9,2.9e-6,400e-9,2,24,23.2,145,360,pass,7.304e-9,8.592e-9,18.27e-6,55.19,160.1e6,2.362e6,160.4e6,1.098e-3,51.36,2,2,2,2,2,2,2,1,2,2,2,2,145.8e6
1.38e3,nom,450e-9,2.9e-6,450e-9,2,24,23.2,145,404,pass,7.402e-9,8.621e-9,16.58e-6,49.69,147.9e6,2.147e6,149.3e6,1.098e-3,51.67,2,2,2,2,2,2,2,1,2,2,2,2,138.9e6
1.381e3,nom,450e-9,3e-6,200e-9,3,24,24,150,180,pass,8.011e-9,9.815e-9,36.14e-6,77.59,155.9e6,2.572e6,156.4e6,757.4e-6,50.12,2,2,2,2,2,2,2,1,2,2,2,2,124.5e6
1.382e3,nom,450e-9,3e-6,250e-9,3,24,24,150,225,pass,8.211e-9,9.675e-9,28.52e-6,72.5,148.4e6,2.327e6,149.9e6,757.4e-6,50.74,2,2,2,2,2,2,2,1,2,2,2,2,120.9e6
1.383e3,nom,450e-9,3e-6,300e-9,3,24,24,150,270,pass,8.407e-9,9.659e-9,23.63e-6,67.39,140.8e6,2.105e6,142.6e6,757.5e-6,51.21,2,2,2,2,2,2,2,1,2,2,2,2,116.3e6
1.384e3,nom,450e-9,3e-6,350e-9,3,24,24,150,315,pass,8.591e-9,9.693e-9,20.31e-6,61.67,131.9e6,1.91e6,133e6,757.5e-6,51.59,2,2,2,2,2,2,2,1,2,2,2,2,106.2e6
1.385e3,nom,450e-9,3e-6,400e-9,3,24,24,150,360,pass,8.748e-9,9.741e-9,18.04e-6,56.08,122e6,1.736e6,122.7e6,757.5e-6,51.93,2,2,2,2,2,2,2,1,2,2,2,2,105.7e6
1.386e3,nom,450e-9,3e-6,450e-9,3,24,24,150,404,pass,8.886e-9,9.798e-9,16.35e-6,50.75,112.7e6,1.572e6,114e6,757.5e-6,52.23,2,2,2,2,2,2,2,1,2,2,2,2,97.46e6
1.387e3,nom,475e-9,1e-6,200e-9,1,26,8,50,180,pass,7.692e-9,9.434e-9,35.81e-6,79.53,166.4e6,2.821e6,168e6,845.8e-6,49.81,2,2,2,2,2,2,2,1,2,2,2,2,134.4e6
1.388e3,nom,475e-9,1e-6,250e-9,1,26,8,50,225,pass,7.882e-9,9.274e-9,28.2e-6,74.48,158.5e6,2.528e6,158.6e6,845.9e-6,50.43,2,2,2,2,2,2,2,1,2,2,2,2,129.2e6
1.389e3,nom,475e-9,1e-6,300e-9,1,26,8,50,270,pass,8.077e-9,9.247e-9,23.31e-6,69.44,151.1e6,2.301e6,152.3e6,845.9e-6,50.88,2,2,2,2,2,2,2,1,2,2,2,2,123.4e6
1.39e3,nom,475e-9,1e-6,350e-9,1,26,8,50,315,pass,8.273e-9,9.272e-9,19.98e-6,63.57,141.9e6,2.084e6,143.6e6,845.9e-6,51.26,2,2,2,2,2,2,2,1,2,2,2,2,118.2e6
1.391e3,nom,475e-9,1e-6,400e-9,1,26,8,50,360,pass,8.461e-9,9.312e-9,17.69e-6,57.8,131.2e6,1.892e6,132.2e6,845.9e-6,51.6,2,2,2,2,2,2,2,1,2,2,2,2,111e6
1.392e3,nom,475e-9,1e-6,450e-9,1,26,8,50,404,pass,8.653e-9,9.364e-9,15.99e-6,52.24,121.1e6,1.724e6,121.8e6,845.9e-6,51.9,2,2,2,2,2,2,2,1,2,2,2,2,100.8e6
1.393e3,nom,475e-9,1.1e-6,200e-9,1,26,8.8,55,180,pass,7.361e-9,9.179e-9,35.87e-6,80,180.1e6,3.047e6,182.4e6,921.6e-6,49.69,2,2,2,2,2,2,2,1,2,2,2,2,148e6
1.394e3,nom,475e-9,1.1e-6,250e-9,1,26,8.8,55,225,pass,7.536e-9,8.998e-9,28.27e-6,74.77,172e6,2.749e6,174.1e6,921.6e-6,50.31,2,2,2,2,2,2,2,1,2,2,2,2,141.6e6
1.395e3,nom,475e-9,1.1e-6,300e-9,1,26,8.8,55,270,pass,7.717e-9,8.955e-9,23.37e-6,68.9,161.9e6,2.477e6,162.7e6,921.6e-6,50.77,2,2,2,2,2,2,2,1,2,2,2,2,135.7e6
1.396e3,nom,475e-9,1.1e-6,350e-9,1,26,8.8,55,315,pass,7.895e-9,8.968e-9,20.03e-6,63.05,152.7e6,2.256e6,153.6e6,921.6e-6,51.16,2,2,2,2,2,2,2,1,2,2,2,2,128.2e6
