Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
117,nom,200e-9,2.9e-6,300e-9,2,12,29,174,324,pass,6.943e-9,10.84e-9,27.48e-6,65.38,205.4e6,3.593e6,206.7e6,1.323e-3,49.13,2,2,2,2,2,2,2,1,2,2,2,2,205.1e6
118,nom,200e-9,2.9e-6,350e-9,2,12,29,174,378,pass,7.049e-9,10.83e-9,24.93e-6,59.32,190e6,3.213e6,191.4e6,1.323e-3,49.53,2,2,2,2,2,2,2,1,2,2,2,2,191.6e6
119,nom,200e-9,2.9e-6,400e-9,2,12,29,174,432,pass,7.139e-9,10.84e-9,23.25e-6,53.63,173.4e6,2.912e6,175.4e6,1.322e-3,49.88,2,2,2,2,2,2,2,1,2,2,2,2,184.5e6
120,nom,200e-9,2.9e-6,450e-9,2,12,29,174,486,pass,7.217e-9,10.86e-9,22.09e-6,48.29,158.2e6,2.634e6,158.3e6,1.322e-3,50.19,2,2,2,2,2,2,2,1,2,2,2,2,167.7e6
121,nom,200e-9,3e-6,200e-9,3,12,30,180,216,pass,7.745e-9,11.57e-9,37.13e-6,76.92,177e6,3.267e6,179.3e6,911.3e-6,48.67,2,2,2,2,2,2,2,1,2,2,2,2,152.1e6
122,nom,200e-9,3e-6,250e-9,3,12,30,180,270,pass,7.914e-9,11.45e-9,30.79e-6,71.39,166.8e6,2.925e6,168.4e6,911.3e-6,49.3,2,2,2,2,2,2,2,1,2,2,2,2,148e6
123,nom,200e-9,3e-6,300e-9,3,12,30,180,324,pass,8.073e-9,11.43e-9,26.96e-6,65.94,156.7e6,2.619e6,157.1e6,911.3e-6,49.77,2,2,2,2,2,2,2,1,2,2,2,2,141e6
124,nom,200e-9,3e-6,350e-9,3,12,30,180,378,pass,8.225e-9,11.45e-9,24.43e-6,59.99,145.3e6,2.362e6,146.9e6,911.3e-6,50.15,2,2,2,2,2,2,2,1,2,2,2,2,130.5e6
125,nom,200e-9,3e-6,400e-9,3,12,30,180,432,pass,8.356e-9,11.48e-9,22.75e-6,54.32,132.9e6,2.132e6,134.1e6,911.3e-6,50.49,2,2,2,2,2,2,2,1,2,2,2,2,127.1e6
126,nom,200e-9,3e-6,450e-9,3,12,30,180,486,pass,8.467e-9,11.52e-9,21.59e-6,49.11,121.3e6,1.925e6,122e6,911.3e-6,50.79,2,2,2,2,2,2,2,1,2,2,2,2,119.3e6
127,nom,225e-9,1e-6,200e-9,1,14,10,60,216,pass,7.328e-9,10.73e-9,35.95e-6,78.87,191e6,3.557e6,192.4e6,1.02e-3,48.59,2,2,2,2,2,2,2,1,2,2,2,2,161.2e6
128,nom,225e-9,1e-6,250e-9,1,14,10,60,270,pass,7.489e-9,10.6e-9,29.55e-6,73.37,180.1e6,3.155e6,182.4e6,1.02e-3,49.21,2,2,2,2,2,2,2,1,2,2,2,2,157.7e6
129,nom,225e-9,1e-6,300e-9,1,14,10,60,324,pass,7.649e-9,10.57e-9,25.63e-6,67.92,169.9e6,2.845e6,171.8e6,1.02e-3,49.68,2,2,2,2,2,2,2,1,2,2,2,2,145.1e6
130,nom,225e-9,1e-6,350e-9,1,14,10,60,378,pass,7.815e-9,10.58e-9,23.02e-6,61.78,157.7e6,2.55e6,157.9e6,1.02e-3,50.06,2,2,2,2,2,2,2,1,2,2,2,2,142.1e6
131,nom,225e-9,1e-6,400e-9,1,14,10,60,432,pass,7.979e-9,10.61e-9,21.28e-6,55.96,144.1e6,2.311e6,145.7e6,1.02e-3,50.39,2,2,2,2,2,2,2,1,2,2,2,2,132.7e6
132,nom,225e-9,1e-6,450e-9,1,14,10,60,486,pass,8.144e-9,10.64e-9,20.07e-6,50.58,131.2e6,2.088e6,132.1e6,1.02e-3,50.69,2,2,2,2,2,2,2,1,2,2,2,2,121e6
133,nom,225e-9,1.1e-6,200e-9,1,14,11,66,216,pass,7.063e-9,10.59e-9,36.06e-6,79.34,205.6e6,3.823e6,206.9e6,1.11e-3,48.46,2,2,2,2,2,2,2,1,2,2,2,2,179.4e6
134,nom,225e-9,1.1e-6,250e-9,1,14,11,66,270,pass,7.21e-9,10.44e-9,29.66e-6,73.66,194.5e6,3.413e6,195.4e6,1.11e-3,49.09,2,2,2,2,2,2,2,1,2,2,2,2,172.8e6
135,nom,225e-9,1.1e-6,300e-9,1,14,11,66,324,pass,7.357e-9,10.4e-9,25.74e-6,67.48,181.2e6,3.053e6,183.4e6,1.11e-3,49.56,2,2,2,2,2,2,2,1,2,2,2,2,158.6e6
136,nom,225e-9,1.1e-6,350e-9,1,14,11,66,378,pass,7.507e-9,10.41e-9,23.12e-6,61.34,168.8e6,2.754e6,170.4e6,1.11e-3,49.95,2,2,2,2,2,2,2,1,2,2,2,2,155.7e6
137,nom,225e-9,1.1e-6,400e-9,1,14,11,66,432,pass,7.652e-9,10.43e-9,21.38e-6,55.36,154.5e6,2.473e6,155.2e6,1.11e-3,50.28,2,2,2,2,2,2,2,1,2,2,2,2,145.2e6
138,nom,225e-9,1.1e-6,450e-9,1,14,11,66,486,pass,7.796e-9,10.46e-9,20.17e-6,50.22,139.7e6,2.249e6,141.3e6,1.11e-3,50.59,2,2,2,2,2,2,2,1,2,2,2,2,136.1e6
139,nom,225e-9,1.2e-6,200e-9,1,14,12,72,216,pass,6.836e-9,10.47e-9,36.17e-6,79.81,219.9e6,4.086e6,222.8e6,1.2e-3,48.34,2,2,2,2,2,2,2,1,2,2,2,2,193.2e6
140,nom,225e-9,1.2e-6,250e-9,1,14,12,72,270,pass,6.972e-9,10.31e-9,29.76e-6,72.83,204.7e6,3.655e6,205.9e6,1.2e-3,48.97,2,2,2,2,2,2,2,1,2,2,2,2,188e6
141,nom,225e-9,1.2e-6,300e-9,1,14,12,72,324,pass,7.106e-9,10.26e-9,25.84e-6,67,191.3e6,3.263e6,192.7e6,1.2e-3,49.45,2,2,2,2,2,2,2,1,2,2,2,2,176.6e6
142,nom,225e-9,1.2e-6,350e-9,1,14,12,72,378,pass,7.242e-9,10.26e-9,23.22e-6,60.97,178.9e6,2.94e6,181e6,1.2e-3,49.84,2,2,2,2,2,2,2,1,2,2,2,2,168.7e6
143,nom,225e-9,1.2e-6,400e-9,1,14,12,72,432,pass,7.37e-9,10.28e-9,21.48e-6,54.88,164.2e6,2.649e6,165.2e6,1.2e-3,50.18,2,2,2,2,2,2,2,1,2,2,2,2,158.8e6
144,nom,225e-9,1.2e-6,450e-9,1,14,12,72,486,pass,7.496e-9,10.3e-9,20.26e-6,49.59,148.6e6,2.398e6,149.9e6,1.2e-3,50.48,2,2,2,2,2,2,2,1,2,2,2,2,147.5e6
145,nom,225e-9,1.3e-6,200e-9,1,14,13,78,216,pass,6.64e-9,10.37e-9,36.28e-6,78.21,229e6,4.372e6,231.8e6,1.289e-3,48.21,2,2,2,2,2,2,2,1,2,2,2,2,208e6
146,nom,225e-9,1.3e-6,250e-9,1,14,13,78,270,pass,6.764e-9,10.21e-9,29.87e-6,73.06,217.8e6,3.872e6,220.5e6,1.289e-3,48.86,2,2,2,2,2,2,2,1,2,2,2,2,199.3e6
147,nom,225e-9,1.3e-6,300e-9,1,14,13,78,324,pass,6.888e-9,10.15e-9,25.93e-6,66.97,204e6,3.476e6,204.9e6,1.289e-3,49.34,2,2,2,2,2,2,2,1,2,2,2,2,190.7e6
148,nom,225e-9,1.3e-6,350e-9,1,14,13,78,378,pass,7.012e-9,10.14e-9,23.31e-6,60.66,188e6,3.111e6,189.6e6,1.289e-3,49.73,2,2,2,2,2,2,2,1,2,2,2,2,174.8e6
149,nom,225e-9,1.3e-6,400e-9,1,14,13,78,432,pass,7.127e-9,10.15e-9,21.57e-6,54.52,173.1e6,2.819e6,175e6,1.289e-3,50.08,2,2,2,2,2,2,2,1,2,2,2,2,170.7e6
150,nom,225e-9,1.3e-6,450e-9,1,14,13,78,486,pass,7.238e-9,10.17e-9,20.35e-6,49.1,156.9e6,2.541e6,157.2e6,1.289e-3,50.38,2,2,2,2,2,2,2,1,2,2,2,2,159.1e6
151,nom,225e-9,1.4e-6,200e-9,1,14,14,84,216,pass,6.467e-9,10.29e-9,36.39e-6,78.55,241.7e6,4.626e6,243.3e6,1.377e-3,48.09,2,2,2,2,2,2,2,1,2,2,2,2,220.6e6
152,nom,225e-9,1.4e-6,250e-9,1,14,14,84,270,pass,6.583e-9,10.12e-9,29.97e-6,73.28,230.7e6,4.094e6,233.4e6,1.377e-3,48.74,2,2,2,2,2,2,2,1,2,2,2,2,213.7e6
153,nom,225e-9,1.4e-6,300e-9,1,14,14,84,324,pass,6.698e-9,10.05e-9,26.03e-6,66.48,212.1e6,3.677e6,214.3e6,1.377e-3,49.23,2,2,2,2,2,2,2,1,2,2,2,2,206.3e6
154,nom,225e-9,1.4e-6,350e-9,1,14,14,84,378,pass,6.812e-9,10.04e-9,23.41e-6,60.39,196.1e6,3.297e6,196.7e6,1.377e-3,49.63,2,2,2,2,2,2,2,1,2,2,2,2,186.7e6
155,nom,225e-9,1.4e-6,400e-9,1,14,14,84,432,pass,6.915e-9,10.04e-9,21.66e-6,54.29,181.3e6,2.977e6,183.3e6,1.377e-3,49.98,2,2,2,2,2,2,2,1,2,2,2,2,182.4e6
156,nom,225e-9,1.4e-6,450e-9,1,14,14,84,486,pass,7.013e-9,10.06e-9,20.44e-6,48.75,164.7e6,2.7e6,165.8e6,1.377e-3,50.29,2,2,2,2,2,2,2,1,2,2,2,2,171e6
157,nom,225e-9,1.5e-6,200e-9,1,14,15,90,216,pass,6.316e-9,10.22e-9,36.49e-6,78.89,254.1e6,4.862e6,254.8e6,1.465e-3,47.97,2,2,2,2,2,2,2,1,2,2,2,2,237e6
158,nom,225e-9,1.5e-6,250e-9,1,14,15,90,270,pass,6.423e-9,10.04e-9,30.07e-6,72.25,237.6e6,4.333e6,239.8e6,1.465e-3,48.63,2,2,2,2,2,2,2,1,2,2,2,2,227.5e6
159,nom,225e-9,1.5e-6,300e-9,1,14,15,90,324,pass,6.53e-9,9.972e-9,26.12e-6,66.45,223.7e6,3.858e6,226.5e6,1.465e-3,49.13,2,2,2,2,2,2,2,1,2,2,2,2,219.2e6
160,nom,225e-9,1.5e-6,350e-9,1,14,15,90,378,pass,6.635e-9,9.952e-9,23.49e-6,60.09,207.1e6,3.477e6,208.5e6,1.465e-3,49.53,2,2,2,2,2,2,2,1,2,2,2,2,198.9e6
161,nom,225e-9,1.5e-6,400e-9,1,14,15,90,432,pass,6.729e-9,9.954e-9,21.74e-6,54.16,188.7e6,3.124e6,190.2e6,1.465e-3,49.88,2,2,2,2,2,2,2,1,2,2,2,2,193.6e6
162,nom,225e-9,1.5e-6,450e-9,1,14,15,90,486,pass,6.817e-9,9.967e-9,20.52e-6,48.53,171.8e6,2.848e6,173.7e6,1.465e-3,50.19,2,2,2,2,2,2,2,1,2,2,2,2,180.4e6
163,nom,225e-9,1.6e-6,200e-9,1,14,16,96,216,pass,6.182e-9,10.16e-9,36.6e-6,79.25,266.2e6,5.097e6,269.1e6,1.552e-3,47.86,2,2,2,2,2,2,2,1,2,2,2,2,252e6
164,nom,225e-9,1.6e-6,250e-9,1,14,16,96,270,pass,6.282e-9,9.977e-9,30.17e-6,72.44,249.1e6,4.547e6,249.5e6,1.552e-3,48.52,2,2,2,2,2,2,2,1,2,2,2,2,238.6e6
165,nom,225e-9,1.6e-6,300e-9,1,14,16,96,324,pass,6.381e-9,9.903e-9,26.22e-6,66.41,235.2e6,4.039e6,237.5e6,1.552e-3,49.02,2,2,2,2,2,2,2,1,2,2,2,2,226.4e6
166,nom,225e-9,1.6e-6,350e-9,1,14,16,96,378,pass,6.479e-9,9.88e-9,23.58e-6,59.93,213.5e6,3.65e6,215.8e6,1.552e-3,49.43,2,2,2,2,2,2,2,1,2,2,2,2,218.5e6
167,nom,225e-9,1.6e-6,400e-9,1,14,16,96,432,pass,6.565e-9,9.878e-9,21.82e-6,53.55,198.3e6,3.283e6,198.5e6,1.552e-3,49.78,2,2,2,2,2,2,2,1,2,2,2,2,203.2e6
168,nom,225e-9,1.6e-6,450e-9,1,14,16,96,486,pass,6.645e-9,9.889e-9,20.6e-6,48.43,178.4e6,2.987e6,180.4e6,1.552e-3,50.09,2,2,2,2,2,2,2,1,2,2,2,2,184.4e6
169,nom,225e-9,1.7e-6,200e-9,1,14,17,102,216,pass,6.063e-9,10.11e-9,36.7e-6,79.65,278.3e6,5.351e6,282e6,1.638e-3,47.74,2,2,2,2,2,2,2,1,2,2,2,2,267.4e6
170,nom,225e-9,1.7e-6,250e-9,1,14,17,102,270,pass,6.156e-9,9.924e-9,30.27e-6,72.62,260.4e6,4.746e6,262.3e6,1.638e-3,48.41,2,2,2,2,2,2,2,1,2,2,2,2,253.4e6
171,nom,225e-9,1.7e-6,300e-9,1,14,17,102,324,pass,6.25e-9,9.846e-9,26.31e-6,65.93,240.4e6,4.243e6,242.1e6,1.638e-3,48.92,2,2,2,2,2,2,2,1,2,2,2,2,243.7e6
172,nom,225e-9,1.7e-6,350e-9,1,14,17,102,378,pass,6.341e-9,9.818e-9,23.66e-6,59.67,223.6e6,3.806e6,226.2e6,1.638e-3,49.33,2,2,2,2,2,2,2,1,2,2,2,2,230.6e6
173,nom,225e-9,1.7e-6,400e-9,1,14,17,102,432,pass,6.421e-9,9.814e-9,21.9e-6,53.62,204.3e6,3.445e6,205.3e6,1.638e-3,49.68,2,2,2,2,2,2,2,1,2,2,2,2,207.9e6
174,nom,225e-9,1.7e-6,450e-9,1,14,17,102,486,pass,6.493e-9,9.822e-9,20.68e-6,48.44,184.4e6,3.118e6,186.3e6,1.638e-3,50,2,2,2,2,2,2,2,1,2,2,2,2,195.1e6
175,nom,225e-9,1.8e-6,200e-9,1,14,18,108,216,pass,5.956e-9,10.07e-9,36.81e-6,80.05,290.3e6,5.589e6,293.8e6,1.724e-3,47.63,2,2,2,2,2,2,2,1,2,2,2,2,277.4e6
176,nom,225e-9,1.8e-6,250e-9,1,14,18,108,270,pass,6.044e-9,9.879e-9,30.37e-6,72.81,271.6e6,4.933e6,274.8e6,1.724e-3,48.31,2,2,2,2,2,2,2,1,2,2,2,2,266.5e6
177,nom,225e-9,1.8e-6,300e-9,1,14,18,108,324,pass,6.132e-9,9.796e-9,26.39e-6,65.93,250.6e6,4.426e6,250.7e6,1.724e-3,48.82,2,2,2,2,2,2,2,1,2,2,2,2,256.1e6
178,nom,225e-9,1.8e-6,350e-9,1,14,18,108,378,pass,6.217e-9,9.766e-9,23.75e-6,59.38,233.5e6,3.952e6,235.8e6,1.724e-3,49.23,2,2,2,2,2,2,2,1,2,2,2,2,234.1e6
179,nom,225e-9,1.8e-6,400e-9,1,14,18,108,432,pass,6.292e-9,9.759e-9,21.98e-6,53.08,213.3e6,3.592e6,215.3e6,1.724e-3,49.59,2,2,2,2,2,2,2,1,2,2,2,2,219.1e6
180,nom,225e-9,1.8e-6,450e-9,1,14,18,108,486,pass,6.359e-9,9.764e-9,20.76e-6,47.79,192.1e6,3.255e6,193.2e6,1.724e-3,49.91,2,2,2,2,2,2,2,1,2,2,2,2,203.3e6
181,nom,225e-9,1.9e-6,200e-9,1,14,19,114,216,near,5.861e-9,10.04e-9,36.91e-6,77.78,292.1e6,5.833e6,295.5e6,1.809e-3,47.52,2,2,2,2,2,2,2,1,1,2,2,2,292.2e6
182,nom,225e-9,1.9e-6,250e-9,1,14,19,114,270,near,5.943e-9,9.841e-9,30.46e-6,71.58,274.5e6,5.148e6,278e6,1.809e-3,48.2,2,2,2,2,2,2,2,1,1,2,2,2,280.7e6
183,nom,225e-9,1.9e-6,300e-9,1,14,19,114,324,pass,6.026e-9,9.755e-9,26.48e-6,65.9,260.7e6,4.597e6,262.6e6,1.809e-3,48.72,2,2,2,2,2,2,2,1,2,2,2,2,270.3e6
184,nom,225e-9,1.9e-6,350e-9,1,14,19,114,378,pass,6.107e-9,9.721e-9,23.83e-6,59.4,237.4e6,4.126e6,239.5e6,1.809e-3,49.13,2,2,2,2,2,2,2,1,2,2,2,2,247.3e6
185,nom,225e-9,1.9e-6,400e-9,1,14,19,114,432,pass,6.177e-9,9.712e-9,22.06e-6,53.31,217.9e6,3.736e6,220.4e6,1.809e-3,49.5,2,2,2,2,2,2,2,1,2,2,2,2,230.7e6
186,nom,225e-9,1.9e-6,450e-9,1,14,19,114,486,pass,6.24e-9,9.715e-9,20.83e-6,47.99,197.2e6,3.4e6,197.6e6,1.809e-3,49.82,2,2,2,2,2,2,2,1,2,2,2,2,216.1e6
187,nom,225e-9,2e-6,200e-9,2,14,20,120,216,pass,7.491e-9,10.83e-9,35.87e-6,77.38,183.2e6,3.335e6,185.4e6,942.2e-6,48.86,2,2,2,2,2,2,2,1,2,2,2,2,156.4e6
188,nom,225e-9,2e-6,250e-9,2,14,20,120,270,pass,7.656e-9,10.71e-9,29.48e-6,71.82,172.7e6,2.978e6,174.9e6,942.2e-6,49.49,2,2,2,2,2,2,2,1,2,2,2,2,146.3e6
189,nom,225e-9,2e-6,300e-9,2,14,20,120,324,pass,7.813e-9,10.69e-9,25.57e-6,66.33,162.4e6,2.671e6,163.2e6,942.2e-6,49.96,2,2,2,2,2,2,2,1,2,2,2,2,142.9e6
190,nom,225e-9,2e-6,350e-9,2,14,20,120,378,pass,7.965e-9,10.7e-9,22.96e-6,60.3,150.5e6,2.403e6,151.7e6,942.2e-6,50.34,2,2,2,2,2,2,2,1,2,2,2,2,134.8e6
191,nom,225e-9,2e-6,400e-9,2,14,20,120,432,pass,8.1e-9,10.73e-9,21.22e-6,54.58,137.6e6,2.172e6,139.2e6,942.2e-6,50.67,2,2,2,2,2,2,2,1,2,2,2,2,126.6e6
192,nom,225e-9,2e-6,450e-9,2,14,20,120,486,pass,8.219e-9,10.77e-9,20.01e-6,49.31,125.4e6,1.958e6,125.5e6,942.2e-6,50.97,2,2,2,2,2,2,2,1,2,2,2,2,114.7e6
193,nom,225e-9,2.1e-6,200e-9,2,14,21,126,216,pass,7.349e-9,10.75e-9,35.92e-6,77.56,190.2e6,3.471e6,191.7e6,984.9e-6,48.8,2,2,2,2,2,2,2,1,2,2,2,2,163.1e6
194,nom,225e-9,2.1e-6,250e-9,2,14,21,126,270,pass,7.507e-9,10.62e-9,29.53e-6,71.91,179.4e6,3.085e6,181.7e6,984.9e-6,49.43,2,2,2,2,2,2,2,1,2,2,2,2,152.8e6
195,nom,225e-9,2.1e-6,300e-9,2,14,21,126,324,pass,7.658e-9,10.59e-9,25.62e-6,65.91,167e6,2.779e6,168.6e6,984.9e-6,49.9,2,2,2,2,2,2,2,1,2,2,2,2,149.2e6
196,nom,225e-9,2.1e-6,350e-9,2,14,21,126,378,pass,7.803e-9,10.6e-9,23.01e-6,60.06,155e6,2.488e6,155.6e6,984.9e-6,50.28,2,2,2,2,2,2,2,1,2,2,2,2,141.1e6
197,nom,225e-9,2.1e-6,400e-9,2,14,21,126,432,pass,7.929e-9,10.63e-9,21.27e-6,54.39,141.9e6,2.255e6,143.6e6,984.9e-6,50.62,2,2,2,2,2,2,2,1,2,2,2,2,127.3e6
198,nom,225e-9,2.1e-6,450e-9,2,14,21,126,486,pass,8.041e-9,10.67e-9,20.06e-6,49.09,129.6e6,2.031e6,130.3e6,984.9e-6,50.92,2,2,2,2,2,2,2,1,2,2,2,2,120.1e6
199,nom,225e-9,2.2e-6,200e-9,2,14,22,132,216,pass,7.218e-9,10.67e-9,35.98e-6,77.74,197e6,3.601e6,197.5e6,1.027e-3,48.74,2,2,2,2,2,2,2,1,2,2,2,2,170.4e6
200,nom,225e-9,2.2e-6,250e-9,2,14,22,132,270,pass,7.369e-9,10.54e-9,29.58e-6,72.03,186.1e6,3.195e6,188e6,1.027e-3,49.37,2,2,2,2,2,2,2,1,2,2,2,2,162.9e6
201,nom,225e-9,2.2e-6,300e-9,2,14,22,132,324,pass,7.513e-9,10.51e-9,25.67e-6,65.88,173.2e6,2.879e6,175.4e6,1.027e-3,49.84,2,2,2,2,2,2,2,1,2,2,2,2,156e6
202,nom,225e-9,2.2e-6,350e-9,2,14,22,132,378,pass,7.652e-9,10.51e-9,23.06e-6,59.87,161e6,2.581e6,161.5e6,1.027e-3,50.23,2,2,2,2,2,2,2,1,2,2,2,2,147.1e6
203,nom,225e-9,2.2e-6,400e-9,2,14,22,132,432,pass,7.772e-9,10.54e-9,21.32e-6,54.03,147.4e6,2.335e6,148.9e6,1.027e-3,50.57,2,2,2,2,2,2,2,1,2,2,2,2,132.6e6
204,nom,225e-9,2.2e-6,450e-9,2,14,22,132,486,pass,7.877e-9,10.57e-9,20.11e-6,48.93,133.5e6,2.11e6,134.8e6,1.027e-3,50.87,2,2,2,2,2,2,2,1,2,2,2,2,125.2e6
205,nom,225e-9,2.3e-6,200e-9,2,14,23,138,216,pass,7.096e-9,10.61e-9,36.03e-6,77.92,203.8e6,3.725e6,204.8e6,1.07e-3,48.68,2,2,2,2,2,2,2,1,2,2,2,2,176e6
206,nom,225e-9,2.3e-6,250e-9,2,14,23,138,270,pass,7.241e-9,10.47e-9,29.63e-6,71.19,190.2e6,3.322e6,191.7e6,1.07e-3,49.31,2,2,2,2,2,2,2,1,2,2,2,2,171.1e6
207,nom,225e-9,2.3e-6,300e-9,2,14,23,138,324,pass,7.379e-9,10.43e-9,25.72e-6,65.87,179.5e6,2.975e6,181.8e6,1.07e-3,49.79,2,2,2,2,2,2,2,1,2,2,2,2,155.6e6
208,nom,225e-9,2.3e-6,350e-9,2,14,23,138,378,pass,7.513e-9,10.43e-9,23.1e-6,59.66,164.9e6,2.677e6,166.2e6,1.07e-3,50.18,2,2,2,2,2,2,2,1,2,2,2,2,151.4e6
209,nom,225e-9,2.3e-6,400e-9,2,14,23,138,432,pass,7.627e-9,10.45e-9,21.36e-6,53.92,151.3e6,2.411e6,152.4e6,1.07e-3,50.52,2,2,2,2,2,2,2,1,2,2,2,2,145.2e6
210,nom,225e-9,2.3e-6,450e-9,2,14,23,138,486,pass,7.726e-9,10.48e-9,20.15e-6,48.81,137.3e6,2.187e6,138.9e6,1.07e-3,50.82,2,2,2,2,2,2,2,1,2,2,2,2,135e6
211,nom,225e-9,2.4e-6,200e-9,2,14,24,144,216,pass,6.982e-9,10.55e-9,36.08e-6,78.11,210.5e6,3.844e6,212.6e6,1.112e-3,48.61,2,2,2,2,2,2,2,1,2,2,2,2,184.6e6
212,nom,225e-9,2.4e-6,250e-9,2,14,24,144,270,pass,7.122e-9,10.4e-9,29.68e-6,71.26,196.3e6,3.438e6,196.9e6,1.112e-3,49.25,2,2,2,2,2,2,2,1,2,2,2,2,175.9e6
213,nom,225e-9,2.4e-6,300e-9,2,14,24,144,324,pass,7.256e-9,10.36e-9,25.76e-6,65.41,183.2e6,3.07e6,185.3e6,1.112e-3,49.73,2,2,2,2,2,2,2,1,2,2,2,2,166.5e6
214,nom,225e-9,2.4e-6,350e-9,2,14,24,144,378,pass,7.382e-9,10.36e-9,23.15e-6,59.49,170.7e6,2.768e6,172.6e6,1.112e-3,50.12,2,2,2,2,2,2,2,1,2,2,2,2,156.5e6
215,nom,225e-9,2.4e-6,400e-9,2,14,24,144,432,pass,7.491e-9,10.38e-9,21.41e-6,53.57,156.6e6,2.483e6,157e6,1.112e-3,50.47,2,2,2,2,2,2,2,1,2,2,2,2,151.6e6
216,nom,225e-9,2.4e-6,450e-9,2,14,24,144,486,pass,7.586e-9,10.4e-9,20.2e-6,48.35,142e6,2.26e6,143.6e6,1.112e-3,50.77,2,2,2,2,2,2,2,1,2,2,2,2,138.1e6
217,nom,225e-9,2.5e-6,200e-9,2,14,25,150,216,pass,6.876e-9,10.49e-9,36.14e-6,76.56,213.9e6,3.968e6,216.3e6,1.155e-3,48.55,2,2,2,2,2,2,2,1,2,2,2,2,191e6
218,nom,225e-9,2.5e-6,250e-9,2,14,25,150,270,pass,7.011e-9,10.34e-9,29.73e-6,71.33,202.5e6,3.55e6,203.2e6,1.155e-3,49.2,2,2,2,2,2,2,2,1,2,2,2,2,184.2e6
219,nom,225e-9,2.5e-6,300e-9,2,14,25,150,324,pass,7.139e-9,10.29e-9,25.81e-6,65.39,189.1e6,3.159e6,190.7e6,1.155e-3,49.68,2,2,2,2,2,2,2,1,2,2,2,2,174.4e6
220,nom,225e-9,2.5e-6,350e-9,2,14,25,150,378,pass,7.262e-9,10.29e-9,23.2e-6,59.29,174.1e6,2.857e6,176.2e6,1.155e-3,50.07,2,2,2,2,2,2,2,1,2,2,2,2,165e6
221,nom,225e-9,2.5e-6,400e-9,2,14,25,150,432,pass,7.366e-9,10.31e-9,21.45e-6,53.53,160.1e6,2.565e6,160.5e6,1.155e-3,50.42,2,2,2,2,2,2,2,1,2,2,2,2,157.8e6
222,nom,225e-9,2.5e-6,450e-9,2,14,25,150,486,pass,7.456e-9,10.33e-9,20.24e-6,48.31,145.5e6,2.33e6,147e6,1.155e-3,50.72,2,2,2,2,2,2,2,1,2,2,2,2,145e6
223,nom,225e-9,2.6e-6,200e-9,2,14,26,156,216,pass,6.777e-9,10.44e-9,36.19e-6,76.68,220.1e6,4.102e6,222.9e6,1.197e-3,48.49,2,2,2,2,2,2,2,1,2,2,2,2,200.8e6
224,nom,225e-9,2.6e-6,250e-9,2,14,26,156,270,pass,6.906e-9,10.28e-9,29.78e-6,71.42,208.6e6,3.658e6,210.5e6,1.197e-3,49.14,2,2,2,2,2,2,2,1,2,2,2,2,191e6
225,nom,225e-9,2.6e-6,300e-9,2,14,26,156,324,pass,7.03e-9,10.23e-9,25.86e-6,65.36,195e6,3.263e6,195.8e6,1.197e-3,49.62,2,2,2,2,2,2,2,1,2,2,2,2,184.1e6
226,nom,225e-9,2.6e-6,350e-9,2,14,26,156,378,pass,7.149e-9,10.23e-9,23.24e-6,59.15,179.6e6,2.941e6,181.8e6,1.197e-3,50.02,2,2,2,2,2,2,2,1,2,2,2,2,165.7e6
227,nom,225e-9,2.6e-6,400e-9,2,14,26,156,432,pass,7.248e-9,10.24e-9,21.5e-6,53.21,165.2e6,2.649e6,166.4e6,1.197e-3,50.36,2,2,2,2,2,2,2,1,2,2,2,2,165e6
228,nom,225e-9,2.6e-6,450e-9,2,14,26,156,486,pass,7.335e-9,10.26e-9,20.29e-6,47.88,150e6,2.398e6,151.2e6,1.197e-3,50.67,2,2,2,2,2,2,2,1,2,2,2,2,148e6
229,nom,225e-9,2.7e-6,200e-9,2,14,27,162,216,pass,6.684e-9,10.39e-9,36.24e-6,76.81,226.2e6,4.233e6,229.1e6,1.239e-3,48.43,2,2,2,2,2,2,2,1,2,2,2,2,203.9e6
230,nom,225e-9,2.7e-6,250e-9,2,14,27,162,270,pass,6.809e-9,10.23e-9,29.83e-6,71.49,214.7e6,3.761e6,217.3e6,1.239e-3,49.08,2,2,2,2,2,2,2,1,2,2,2,2,200.9e6
231,nom,225e-9,2.7e-6,300e-9,2,14,27,162,324,pass,6.928e-9,10.18e-9,25.9e-6,65.32,200.9e6,3.365e6,201.2e6,1.239e-3,49.57,2,2,2,2,2,2,2,1,2,2,2,2,188.9e6
232,nom,225e-9,2.7e-6,350e-9,2,14,27,162,378,pass,7.042e-9,10.17e-9,23.29e-6,58.98,185.1e6,3.022e6,187e6,1.239e-3,49.97,2,2,2,2,2,2,2,1,2,2,2,2,182.1e6
